pondLevel,nexusInnerLevel,nexusOuterLevel,tubLevel,waterTemp,refilling,cpuTemp,cpuFreq,storageUsed,time
72,64,42,39,0,0,31.48,1000.0,1.62,00:00:01
72,64,42,39,0,0,31.48,700.0,1.62,00:00:08
72,64,42,39,0,0,32.01,1000.0,1.62,00:00:19
72,64,42,40,0,0,30.94,700.0,1.62,00:00:29
72,64,42,40,0,0,32.01,700.0,1.62,00:00:39
72,64,42,40,0,0,32.01,800.0,1.62,00:00:46
72,65,42,40,0,0,31.48,700.0,1.62,00:00:55
72,64,42,39,0,0,32.01,1000.0,1.62,00:01:02
72,64,42,39,0,0,30.94,700.0,1.62,00:01:08
72,64,42,39,0,0,31.48,700.0,1.62,00:01:15
72,64,42,39,0,0,31.48,700.0,1.62,00:01:22
72,64,42,39,0,0,31.48,700.0,1.62,00:01:29
72,64,42,39,0,0,30.94,700.0,1.62,00:01:36
72,64,42,39,0,0,31.48,700.0,1.62,00:01:47
72,64,42,39,0,0,31.48,700.0,1.62,00:01:54
72,64,42,39,0,0,32.01,700.0,1.62,00:02:02
72,64,42,39,0,0,32.01,700.0,1.62,00:02:13
72,64,42,39,0,0,32.01,700.0,1.62,00:02:20
72,64,42,49,0,0,31.48,700.0,1.62,00:02:28
72,64,42,39,0,0,32.01,700.0,1.62,00:02:35
72,64,42,40,0,0,31.48,800.0,1.62,00:02:42
72,64,42,39,0,0,32.01,700.0,1.62,00:02:52
72,64,42,39,0,0,32.55,700.0,1.62,00:02:59
72,64,42,39,0,0,31.48,700.0,1.62,00:03:06
72,64,42,39,0,0,31.48,700.0,1.62,00:03:13
72,64,42,39,0,0,31.48,700.0,1.62,00:03:20
72,64,42,39,0,0,31.48,700.0,1.62,00:03:30
72,64,42,39,0,0,31.48,700.0,1.62,00:03:37
72,64,42,39,0,0,31.48,700.0,1.62,00:03:44
72,64,42,39,0,0,31.48,1000.0,1.62,00:03:51
72,64,42,39,0,0,30.94,700.0,1.62,00:03:58
72,64,42,39,0,0,31.48,700.0,1.62,00:04:05
72,65,42,39,0,0,31.48,1000.0,1.62,00:04:12
72,65,42,39,0,0,31.48,700.0,1.62,00:04:20
72,64,43,40,0,0,32.01,800.0,1.62,00:04:29
72,64,43,39,0,0,30.94,700.0,1.62,00:04:36
72,64,43,39,0,0,31.48,700.0,1.62,00:04:43
72,64,43,39,0,0,31.48,700.0,1.62,00:04:49
72,65,43,39,0,0,32.01,800.0,1.62,00:05:01
72,64,42,40,0,0,32.01,800.0,1.62,00:05:09
72,65,43,39,0,0,32.01,700.0,1.62,00:05:16
72,64,42,39,0,0,32.01,700.0,1.62,00:05:23
72,65,42,39,0,0,31.48,700.0,1.62,00:05:30
72,65,43,39,0,0,31.48,700.0,1.62,00:05:40
72,64,42,40,0,0,32.55,1000.0,1.62,00:05:47
72,64,42,39,0,0,31.48,700.0,1.62,00:05:54
72,64,43,39,0,0,31.48,700.0,1.62,00:06:01
72,65,43,40,0,0,30.94,700.0,1.62,00:06:08
72,64,43,40,0,0,31.48,700.0,1.62,00:06:15
72,65,43,40,0,0,31.48,1000.0,1.62,00:06:22
72,64,42,40,0,0,31.48,700.0,1.62,00:06:30
72,64,43,40,0,0,30.4,800.0,1.62,00:06:37
72,64,43,40,0,0,31.48,700.0,1.62,00:06:47
72,64,42,40,0,0,30.94,700.0,1.62,00:06:54
72,64,42,40,0,0,30.94,700.0,1.62,00:07:01
72,65,42,40,0,0,30.94,700.0,1.62,00:07:10
72,64,42,39,0,0,30.94,800.0,1.62,00:07:17
72,65,42,39,0,0,31.48,700.0,1.62,00:07:27
72,64,43,40,0,0,31.48,700.0,1.62,00:07:33
72,64,42,40,0,0,30.4,700.0,1.62,00:07:40
72,64,42,40,0,0,31.48,700.0,1.62,00:07:49
72,64,42,40,0,0,30.4,800.0,1.62,00:07:56
72,65,43,40,0,0,31.48,700.0,1.62,00:08:05
72,65,43,39,0,0,32.01,1000.0,1.62,00:08:12
72,65,43,39,0,0,31.48,1000.0,1.62,00:08:19
72,64,43,40,0,0,30.94,700.0,1.62,00:08:26
72,65,42,40,0,0,30.4,700.0,1.62,00:08:33
72,65,42,40,0,0,30.94,700.0,1.62,00:08:40
72,65,43,40,0,0,30.4,700.0,1.62,00:08:46
72,64,42,39,0,0,31.48,700.0,1.62,00:08:57
72,65,42,39,0,0,31.48,700.0,1.62,00:09:04
72,65,42,40,0,0,30.4,700.0,1.62,00:09:10
72,65,42,39,0,0,31.48,700.0,1.62,00:09:17
72,65,42,40,0,0,30.94,800.0,1.62,00:09:26
72,64,43,40,0,0,30.94,700.0,1.62,00:09:36
72,64,42,39,0,0,31.48,700.0,1.62,00:09:43
72,64,42,39,0,0,30.94,700.0,1.62,00:09:50
72,64,42,39,0,0,31.48,700.0,1.62,00:10:00
72,64,42,39,0,0,31.48,800.0,1.62,00:10:07
72,64,42,39,0,0,31.48,700.0,1.62,00:10:16
72,64,42,39,0,0,31.48,700.0,1.62,00:10:25
72,64,42,39,0,0,30.94,1000.0,1.62,00:10:31
72,64,41,39,0,0,32.01,1000.0,1.62,00:10:42
72,64,42,40,0,0,31.48,700.0,1.62,00:10:49
72,64,41,40,0,0,31.48,700.0,1.62,00:10:55
72,64,42,39,0,0,30.94,700.0,1.62,00:11:02
72,64,42,40,0,0,30.4,700.0,1.62,00:11:09
72,64,42,39,0,0,30.94,700.0,1.62,00:11:16
72,64,42,39,0,0,31.48,800.0,1.62,00:11:25
72,64,42,40,0,0,31.48,700.0,1.62,00:11:33
72,64,42,39,0,0,30.4,700.0,1.62,00:11:40
