pondLevel,nexusInnerLevel,nexusOuterLevel,tubLevel,waterTemp,waterState,cpuTemp,cpuFreq,storageUsed,time
70,58,39,30,20.31,-1,39.01,700.0,2.04,00:00:06
69,59,40,30,20.31,-1,39.01,700.0,2.04,00:00:17
70,59,39,30,20.31,-1,39.55,700.0,2.04,00:00:25
69,59,39,30,20.31,-1,39.01,700.0,2.04,00:00:34
70,59,40,30,20.31,-1,40.08,700.0,2.04,00:00:46
70,59,39,30,20.31,-1,39.55,700.0,2.04,00:00:55
70,58,38,31,20.31,-1,40.08,700.0,2.04,00:01:07
69,57,37,30,20.31,-1,39.55,700.0,2.04,00:01:16
70,58,37,30,20.31,-1,39.01,700.0,2.04,00:01:25
70,58,37,30,20.31,-1,39.55,700.0,2.04,00:01:33
70,57,37,30,20.31,-1,39.55,700.0,2.04,00:01:42
70,57,36,30,20.31,-1,39.55,700.0,2.04,00:01:51
70,56,37,30,20.31,-1,39.01,700.0,2.04,00:01:59
70,57,36,30,20.31,-1,39.01,700.0,2.04,00:02:08
69,56,36,30,20.31,-1,39.55,700.0,2.04,00:02:17
70,56,36,30,20.31,-1,39.55,700.0,2.04,00:02:26
70,55,35,30,20.31,-1,40.08,700.0,2.04,00:02:34
70,55,35,30,20.31,-1,39.01,700.0,2.04,00:02:43
70,55,35,29,20.31,-1,40.08,700.0,2.04,00:02:54
70,55,35,29,20.31,-1,40.08,700.0,2.04,00:03:02
70,55,34,30,20.31,-1,39.01,700.0,2.04,00:03:11
70,54,34,30,20.31,-1,40.08,700.0,2.04,00:03:20
70,55,34,30,20.31,-1,40.08,700.0,2.04,00:03:30
70,54,34,30,20.31,-1,39.55,700.0,2.04,00:03:39
70,54,33,30,20.31,-1,39.01,700.0,2.04,00:03:48
70,55,33,30,20.31,-1,39.55,700.0,2.04,00:03:58
70,54,32,29,20.31,-1,40.08,700.0,2.04,00:04:09
70,54,33,30,20.31,-1,39.55,700.0,2.04,00:04:17
70,54,33,29,20.31,-1,40.08,700.0,2.04,00:04:26
70,54,32,29,20.31,-1,39.55,700.0,2.04,00:04:35
70,54,33,29,20.31,-1,39.55,700.0,2.04,00:04:43
70,53,32,29,20.31,-1,39.01,700.0,2.04,00:04:52
70,52,32,29,20.31,-1,39.55,700.0,2.04,00:05:01
70,53,32,28,20.31,-1,39.01,700.0,2.04,00:05:10
70,53,31,28,20.31,-1,39.55,700.0,2.04,00:05:18
70,53,32,29,20.31,-1,39.55,700.0,2.04,00:05:27
70,53,31,29,20.31,-1,39.01,700.0,2.04,00:05:36
70,52,31,29,20.31,-1,39.01,700.0,2.04,00:05:44
70,53,34,29,20.31,-1,39.01,700.0,2.04,00:05:53
70,52,31,28,20.31,-1,39.01,700.0,2.04,00:06:02
70,53,31,29,20.31,-1,39.01,700.0,2.04,00:06:11
70,53,30,28,20.31,-1,39.01,700.0,2.04,00:06:19
70,53,31,29,20.31,-1,40.08,1000.0,2.04,00:06:28
70,52,30,29,20.31,-1,39.55,700.0,2.04,00:06:37
70,52,30,29,20.31,-1,39.55,700.0,2.04,00:06:47
70,52,30,29,20.31,-1,39.01,700.0,2.04,00:06:56
70,53,30,29,20.31,-1,39.01,700.0,2.04,00:07:05
70,53,30,29,20.31,-1,39.55,700.0,2.04,00:07:13
70,52,29,28,20.31,-1,39.55,700.0,2.04,00:07:22
70,52,30,29,20.31,-1,39.55,700.0,2.04,00:07:31
70,52,30,28,20.31,-1,39.55,700.0,2.04,00:07:41
70,53,30,28,20.31,-1,39.01,700.0,2.04,00:07:50
70,52,29,28,20.31,-1,40.08,800.0,2.04,00:07:59
70,52,30,28,20.31,-1,39.01,700.0,2.04,00:08:07
70,52,30,28,20.31,-1,39.55,700.0,2.04,00:08:16
70,52,29,28,20.31,-1,39.55,700.0,2.04,00:08:25
70,53,29,28,20.31,-1,38.47,700.0,2.04,00:08:33
70,52,29,28,20.31,-1,40.08,700.0,2.04,00:08:42
70,52,29,28,20.31,-1,40.08,700.0,2.04,00:08:53
70,52,29,28,20.31,-1,39.55,700.0,2.04,00:09:01
70,52,28,28,20.31,-1,39.55,700.0,2.04,00:09:10
70,52,28,28,20.31,-1,39.55,700.0,2.04,00:09:19
70,52,29,28,20.31,-1,39.55,700.0,2.04,00:09:29
70,52,29,28,20.31,-1,40.08,700.0,2.04,00:09:38
69,52,28,28,20.31,-1,39.55,700.0,2.04,00:09:47
70,52,28,28,20.31,-1,39.55,700.0,2.04,00:09:55
70,52,28,27,20.31,-1,39.01,700.0,2.04,00:10:04
70,52,28,27,20.31,-1,39.01,700.0,2.04,00:10:13
70,52,28,28,20.31,-1,39.01,700.0,2.04,00:10:22
70,52,28,28,20.31,-1,39.55,700.0,2.04,00:10:30
70,52,27,28,20.31,-1,39.01,700.0,2.04,00:10:39
70,52,28,28,20.31,-1,39.01,700.0,2.04,00:10:48
70,52,28,27,20.31,-1,39.55,700.0,2.04,00:10:56
70,52,28,28,20.31,-1,39.55,700.0,2.04,00:11:05
70,52,27,28,20.31,-1,39.01,700.0,2.04,00:11:14
69,52,27,27,20.31,-1,39.55,700.0,2.04,00:11:23
70,52,27,28,20.31,-1,39.55,700.0,2.04,00:11:31
70,52,27,27,20.31,-1,39.55,700.0,2.04,00:11:40
70,52,27,27,20.31,-1,39.55,700.0,2.04,00:11:49
70,52,27,28,20.31,-1,39.01,700.0,2.04,00:11:57
70,52,27,27,20.31,-1,39.01,700.0,2.04,00:12:06
69,52,27,27,20.31,-1,39.55,700.0,2.04,00:12:17
70,52,27,28,20.31,-1,39.01,700.0,2.04,00:12:25
70,51,27,28,20.31,-1,39.01,700.0,2.04,00:12:34
70,52,27,27,20.31,-1,39.55,700.0,2.04,00:12:45
70,52,26,27,20.31,-1,39.55,700.0,2.04,00:12:53
70,52,27,27,20.31,-1,39.55,700.0,2.04,00:13:02
70,52,26,27,20.31,-1,39.01,700.0,2.04,00:13:12
70,52,26,27,20.31,-1,39.01,700.0,2.04,00:13:21
70,52,26,27,20.31,-1,39.55,700.0,2.04,00:13:30
70,52,26,26,20.31,-1,39.55,700.0,2.04,00:13:38
70,52,26,27,20.31,-1,39.55,700.0,2.04,00:13:47
70,52,26,27,20.31,-1,39.01,700.0,2.04,00:13:56
70,52,26,27,20.31,-1,39.01,700.0,2.04,00:14:05
70,52,26,27,20.31,-1,39.01,700.0,2.04,00:14:15
70,52,25,27,20.31,-1,39.01,700.0,2.04,00:14:24
70,52,26,27,20.31,-1,39.01,700.0,2.04,00:14:33
70,52,27,27,20.31,-1,39.55,700.0,2.04,00:14:41
70,52,28,26,20.31,-1,39.01,700.0,2.04,00:14:50
70,52,30,27,20.31,-1,39.55,700.0,2.04,00:14:59
70,52,31,27,20.31,-1,39.55,700.0,2.04,00:15:08
70,53,31,27,20.31,-1,39.55,700.0,2.04,00:15:16
70,53,32,27,20.31,-1,39.55,700.0,2.04,00:15:25
70,53,33,27,20.31,-1,39.01,700.0,2.04,00:15:34
70,53,34,27,20.31,-1,39.01,700.0,2.04,00:15:42
70,55,35,27,20.31,-1,39.55,700.0,2.04,00:15:53
70,55,36,26,20.31,-1,39.01,700.0,2.04,00:16:01
70,55,37,26,20.31,-1,39.55,700.0,2.04,00:16:10
70,56,37,24,20.31,-1,39.55,700.0,2.04,00:16:19
70,57,38,27,20.31,-1,39.55,700.0,2.04,00:16:28
70,58,38,27,20.31,-1,39.01,700.0,2.04,00:16:36
70,57,38,27,20.31,-1,39.01,700.0,2.04,00:16:45
70,58,39,28,20.31,-1,39.01,700.0,2.04,00:16:54
70,58,40,29,20.31,-1,39.55,700.0,2.04,00:17:02
69,59,40,30,20.31,-1,39.01,700.0,2.04,00:17:11
69,59,39,30,20.31,-1,39.01,700.0,2.04,00:17:20
69,59,38,31,20.31,-1,39.55,700.0,2.04,00:17:30
70,58,38,31,20.31,-1,40.08,700.0,2.04,00:17:41
69,58,38,32,20.31,-1,40.08,700.0,2.04,00:17:50
70,58,38,32,20.31,-1,39.01,700.0,2.04,00:17:58
69,57,37,33,20.31,-1,39.55,700.0,2.04,00:18:07
69,57,37,33,20.31,-1,39.55,700.0,2.04,00:18:16
69,57,37,33,20.31,-1,39.55,700.0,2.04,00:18:24
69,57,36,34,20.31,-1,39.01,700.0,2.04,00:18:33
69,57,37,35,20.31,-1,39.01,700.0,2.04,00:18:42
70,56,36,35,20.31,-1,39.55,700.0,2.04,00:18:53
70,56,36,36,20.31,-1,39.55,700.0,2.04,00:19:01
69,56,36,36,20.31,-1,40.08,700.0,2.04,00:19:10
70,55,35,37,20.31,-1,39.01,700.0,2.04,00:19:19
70,56,35,37,20.31,-1,39.01,700.0,2.04,00:19:27
69,54,35,37,20.31,-1,39.01,700.0,2.04,00:19:36
69,54,35,38,20.31,-1,40.08,700.0,2.04,00:19:45
70,55,34,38,20.31,-1,39.55,700.0,2.04,00:19:56
70,54,34,39,20.31,-1,39.55,700.0,2.04,00:20:04
69,55,34,39,20.31,-1,39.55,700.0,2.04,00:20:15
69,54,34,40,20.31,-1,39.55,700.0,2.04,00:20:24
70,54,33,39,20.31,-1,39.55,700.0,2.04,00:20:32
70,54,34,40,20.31,-1,39.01,700.0,2.04,00:20:41
69,54,32,40,20.31,-1,39.01,700.0,2.04,00:20:50
70,54,33,39,20.31,-1,39.55,700.0,2.04,00:20:58
69,53,33,39,20.31,-1,39.01,700.0,2.04,00:21:07
69,54,33,39,20.31,-1,39.01,700.0,2.04,00:21:16
69,54,32,39,20.31,-1,40.08,700.0,2.04,00:21:26
69,53,31,38,20.31,-1,39.55,700.0,2.04,00:21:35
70,53,32,39,20.31,-1,40.08,700.0,2.04,00:21:44
69,54,31,39,20.31,-1,39.01,700.0,2.04,00:21:52
69,53,32,39,20.31,-1,39.01,700.0,2.04,00:22:01
69,53,32,38,20.31,-1,39.01,700.0,2.04,00:22:10
69,52,30,38,20.31,-1,39.01,700.0,2.04,00:22:18
69,53,32,38,20.31,-1,39.55,700.0,2.04,00:22:27
