pondLevel,nexusInnerLevel,nexusOuterLevel,tubLevel,waterTemp,refilling,cpuTemp,cpuFreq,storageUsed,time
69,51,27,38,21.0,0,36.32,1000.0,1.86,00:00:08
70,52,28,37,21.0,0,37.93,700.0,1.86,00:00:18
69,51,27,37,21.0,0,36.86,700.0,1.86,00:00:27
70,51,26,37,21.0,0,36.86,700.0,1.86,00:00:36
70,51,27,36,21.0,0,36.86,700.0,1.86,00:00:44
70,52,28,36,21.0,0,36.86,700.0,1.86,00:00:53
70,51,25,36,21.0,0,36.86,700.0,1.86,00:01:02
70,51,28,36,21.0,0,36.32,700.0,1.86,00:01:11
70,51,28,36,21.0,0,36.86,700.0,1.86,00:01:19
70,51,29,35,21.0,0,36.86,700.0,1.86,00:01:28
70,51,30,35,21.0,0,35.78,700.0,1.86,00:01:37
70,51,29,35,21.0,0,36.32,700.0,1.86,00:01:45
70,52,31,34,21.0,0,36.32,700.0,1.86,00:01:54
70,52,32,35,21.0,0,36.32,700.0,1.86,00:02:03
70,52,33,34,21.0,0,36.86,700.0,1.86,00:02:12
70,53,33,34,21.0,0,36.32,700.0,1.86,00:02:20
70,53,34,34,21.0,0,36.32,700.0,1.86,00:02:29
69,54,35,34,21.0,0,36.86,700.0,1.86,00:02:38
69,55,35,33,21.0,0,35.78,700.0,1.86,00:02:46
69,55,36,33,21.0,0,36.86,700.0,1.86,00:02:55
69,55,36,33,21.0,0,36.86,700.0,1.86,00:03:04
69,55,36,33,21.0,0,36.32,700.0,1.86,00:03:13
70,56,37,33,21.0,0,35.78,700.0,1.86,00:03:21
70,56,37,32,21.0,0,36.86,700.0,1.86,00:03:30
70,57,38,32,21.0,0,35.78,700.0,1.86,00:03:39
70,57,39,32,21.0,0,36.86,700.0,1.86,00:03:48
70,57,39,32,21.0,0,36.32,700.0,1.86,00:03:56
70,58,39,31,21.0,0,36.86,700.0,1.86,00:04:06
70,59,40,32,21.0,0,36.86,700.0,1.86,00:04:15
69,59,40,31,21.0,0,36.86,700.0,1.86,00:04:24
69,59,39,31,21.0,0,36.86,700.0,1.86,00:04:33
70,58,38,31,21.0,0,36.32,700.0,1.86,00:04:41
70,58,38,31,21.0,0,36.32,700.0,1.86,00:04:50
70,58,38,30,21.0,0,36.32,700.0,1.86,00:04:59
70,58,38,31,21.0,0,36.32,700.0,1.86,00:05:08
70,56,38,30,21.0,0,36.32,700.0,1.86,00:05:16
70,57,37,30,21.0,0,36.32,700.0,1.86,00:05:25
70,57,36,30,21.0,0,36.86,700.0,1.86,00:05:34
70,56,36,30,21.0,0,36.86,700.0,1.86,00:05:42
70,55,35,29,21.0,0,36.32,700.0,1.86,00:05:51
70,56,36,29,21.0,0,36.32,700.0,1.86,00:06:00
70,54,35,29,21.0,0,36.86,700.0,1.86,00:06:09
70,55,35,28,21.0,0,36.32,700.0,1.86,00:06:17
70,55,35,28,21.0,0,35.78,700.0,1.86,00:06:26
71,54,34,28,21.0,0,36.86,700.0,1.86,00:06:35
71,54,34,29,21.0,0,35.78,700.0,1.86,00:06:43
70,54,34,28,21.0,0,36.32,700.0,1.86,00:06:52
70,54,34,28,21.0,0,36.32,700.0,1.86,00:07:01
70,53,33,28,21.0,0,36.86,700.0,1.86,00:07:10
70,54,33,27,21.0,0,37.39,700.0,1.86,00:07:20
70,53,33,27,21.0,0,36.86,700.0,1.86,00:07:29
70,53,32,27,21.0,0,35.78,700.0,1.86,00:07:38
70,53,32,27,21.0,0,36.32,700.0,1.86,00:07:46
70,52,32,26,21.0,0,36.32,800.0,1.86,00:07:55
70,53,31,26,21.0,0,36.86,700.0,1.86,00:08:04
70,52,32,26,21.0,0,36.86,700.0,1.86,00:08:12
70,52,31,26,21.0,0,35.78,700.0,1.86,00:08:21
70,51,31,26,21.0,0,35.78,700.0,1.86,00:08:30
70,52,31,25,21.0,0,35.78,700.0,1.86,00:08:39
70,52,30,26,21.0,0,36.32,700.0,1.86,00:08:47
70,52,31,26,21.0,0,36.32,700.0,1.86,00:08:56
70,52,29,27,21.0,0,35.78,700.0,1.86,00:09:05
70,52,30,27,21.0,0,36.32,700.0,1.86,00:09:13
70,51,30,27,21.0,0,36.32,700.0,1.86,00:09:22
70,51,28,28,21.0,0,36.86,700.0,1.86,00:09:31
70,51,29,28,21.0,0,36.32,700.0,1.86,00:09:40
70,51,29,28,21.0,0,36.32,700.0,1.86,00:09:48
70,52,27,28,21.0,0,36.32,700.0,1.86,00:09:57
70,51,29,29,21.0,0,36.32,700.0,1.86,00:10:08
70,51,28,30,21.0,0,36.86,700.0,1.86,00:10:16
70,51,27,29,21.0,0,36.86,700.0,1.86,00:10:25
70,51,28,30,21.0,0,36.32,700.0,1.86,00:10:34
70,51,27,30,21.0,0,35.78,700.0,1.86,00:10:42
70,51,26,30,21.0,0,36.86,700.0,1.86,00:10:53
70,51,28,32,21.0,0,37.39,700.0,1.86,00:11:03
70,51,26,31,21.0,0,36.86,700.0,1.86,00:11:12
70,51,25,32,21.0,0,36.32,700.0,1.86,00:11:21
70,51,27,32,21.0,0,36.86,700.0,1.86,00:11:30
70,51,28,33,21.0,0,36.86,800.0,1.86,00:11:38
71,51,29,32,21.0,0,37.39,1000.0,1.86,00:11:47
70,51,29,32,21.0,0,36.32,700.0,1.86,00:11:56
70,51,30,33,21.0,0,36.86,700.0,1.86,00:12:04
70,51,30,34,21.0,0,36.86,700.0,1.86,00:12:13
70,52,31,34,21.0,0,36.32,700.0,1.86,00:12:22
70,52,32,34,21.0,0,36.86,700.0,1.86,00:12:31
70,52,32,35,21.0,0,36.86,700.0,1.86,00:12:39
69,53,33,35,21.0,0,36.86,700.0,1.86,00:12:50
69,53,34,35,21.0,0,36.86,700.0,1.86,00:12:59
70,54,35,36,21.0,0,36.86,700.0,1.86,00:13:07
70,55,35,36,21.0,0,36.86,700.0,1.86,00:13:16
69,55,36,36,21.0,0,36.32,700.0,1.86,00:13:25
70,56,37,36,21.0,0,35.78,700.0,1.86,00:13:34
70,56,37,36,21.0,0,36.86,700.0,1.86,00:13:42
70,56,37,37,21.0,0,36.86,700.0,1.86,00:13:51
70,57,38,37,21.0,0,36.86,700.0,1.86,00:14:00
70,57,38,38,21.0,0,36.32,700.0,1.86,00:14:08
70,58,39,38,21.0,0,36.32,700.0,1.86,00:14:17
70,58,39,38,21.0,0,36.86,700.0,1.86,00:14:26
70,59,39,39,21.0,0,36.86,700.0,1.86,00:14:34
70,59,40,38,21.0,0,36.32,700.0,1.86,00:14:43
70,60,40,39,21.0,0,36.86,700.0,1.86,00:14:52
70,58,39,39,21.0,0,36.86,700.0,1.86,00:15:00
70,59,39,39,21.0,0,36.32,700.0,1.86,00:15:09
70,59,39,40,21.0,0,36.86,700.0,1.86,00:15:18
70,58,38,40,21.0,0,36.86,700.0,1.86,00:15:26
70,58,38,39,21.0,0,36.32,700.0,1.86,00:15:35
70,57,37,39,21.0,0,37.93,1000.0,1.86,00:15:44
70,56,37,39,21.0,0,37.39,700.0,1.86,00:15:52
70,56,36,39,21.0,0,36.86,700.0,1.86,00:16:01
70,57,-1,38,21.0,0,39.55,1000.0,1.86,00:16:14
70,55,37,37,21.0,0,37.93,700.0,1.86,00:16:25
70,55,37,38,21.0,0,36.86,700.0,1.86,00:16:33
70,56,37,38,21.0,0,37.93,700.0,1.86,00:16:44
