pondLevel,nexusInnerLevel,nexusOuterLevel,tubLevel,waterTemp,refilling,cpuTemp,cpuFreq,storageUsed,time
70,53,1,37,23.38,0,38.47,700.0,1.72,00:00:01
70,53,1,37,23.38,0,37.93,700.0,1.72,00:00:10
70,53,0,38,23.38,0,39.55,1000.0,1.72,00:00:19
70,53,0,37,23.38,0,38.47,700.0,1.72,00:00:28
70,53,1,37,23.38,0,37.93,700.0,1.72,00:00:36
70,53,1,37,23.38,0,37.93,700.0,1.72,00:00:45
70,53,1,38,23.38,0,37.93,700.0,1.72,00:00:54
71,54,0,37,23.38,0,38.47,800.0,1.72,00:01:03
70,53,0,38,23.38,0,37.93,700.0,1.72,00:01:11
70,54,1,38,23.38,0,37.93,700.0,1.72,00:01:20
70,54,1,37,23.38,0,37.93,700.0,1.72,00:01:29
70,54,0,38,23.38,0,37.93,700.0,1.72,00:01:39
70,53,0,37,23.38,0,37.93,700.0,1.72,00:01:48
70,54,0,37,23.31,0,38.47,700.0,1.72,00:01:57
70,53,0,37,23.31,0,37.93,700.0,1.72,00:02:05
70,53,1,37,23.38,0,37.93,700.0,1.72,00:02:14
70,53,0,37,23.38,0,37.93,700.0,1.72,00:02:25
70,54,1,37,23.38,0,37.93,700.0,1.72,00:02:33
70,54,1,37,23.38,0,37.93,700.0,1.72,00:02:42
70,53,1,37,23.38,0,37.93,700.0,1.72,00:02:51
70,53,0,37,23.38,0,37.93,700.0,1.72,00:02:59
70,54,1,37,23.38,0,37.93,700.0,1.72,00:03:10
70,53,1,37,23.38,0,37.93,700.0,1.72,00:03:19
70,53,1,37,23.38,0,37.93,700.0,1.72,00:03:27
70,53,1,37,23.31,0,37.93,700.0,1.72,00:03:36
70,54,0,37,23.38,0,37.93,700.0,1.72,00:03:45
70,53,1,37,23.31,0,37.93,700.0,1.72,00:03:54
70,54,1,37,23.38,0,38.47,700.0,1.72,00:04:02
70,53,0,37,23.38,0,38.47,700.0,1.72,00:04:11
70,53,0,38,23.38,0,38.47,700.0,1.72,00:04:20
70,53,0,37,23.38,0,37.93,700.0,1.72,00:04:28
71,53,1,37,23.31,0,38.47,700.0,1.72,00:04:37
70,53,1,37,23.38,0,37.93,700.0,1.72,00:04:46
70,53,1,37,23.31,0,38.47,700.0,1.72,00:04:55
70,53,1,37,23.38,0,38.47,700.0,1.72,00:05:05
71,53,0,37,23.38,0,37.93,700.0,1.72,00:05:14
70,53,0,37,23.31,0,38.47,700.0,1.72,00:05:23
70,53,1,37,23.38,0,38.47,700.0,1.72,00:05:31
70,53,1,37,23.31,0,37.93,700.0,1.72,00:05:40
70,53,0,37,23.38,0,37.93,700.0,1.72,00:05:49
70,53,0,37,23.38,0,38.47,700.0,1.72,00:05:58
70,53,1,37,23.31,0,38.47,700.0,1.72,00:06:06
70,53,0,37,23.31,0,37.93,700.0,1.72,00:06:15
70,53,0,37,23.31,0,39.01,700.0,1.72,00:06:24
70,60,1,37,23.38,0,38.47,700.0,1.72,00:06:32
70,53,1,37,23.31,0,38.47,700.0,1.72,00:06:41
70,53,0,37,23.31,0,38.47,700.0,1.72,00:06:50
70,54,1,37,23.31,0,37.93,700.0,1.72,00:06:59
70,53,0,37,23.31,0,37.93,700.0,1.72,00:07:07
57,53,0,37,23.31,0,37.93,700.0,1.72,00:07:16
70,53,0,37,23.31,0,38.47,700.0,1.72,00:07:25
70,53,1,37,23.38,0,37.93,700.0,1.72,00:07:33
70,53,1,37,23.38,0,37.93,700.0,1.72,00:07:42
70,53,1,37,23.38,0,38.47,700.0,1.72,00:07:51
70,53,1,37,23.31,0,38.47,700.0,1.72,00:08:00
70,53,0,37,23.31,0,37.93,700.0,1.72,00:08:08
70,53,1,37,23.38,0,38.47,700.0,1.72,00:08:17
70,54,0,38,23.31,0,37.93,700.0,1.72,00:08:26
70,54,1,37,23.31,0,37.93,700.0,1.72,00:08:34
70,54,0,37,23.38,0,38.47,700.0,1.72,00:08:43
70,53,1,37,23.31,0,38.47,700.0,1.72,00:08:52
70,53,0,37,23.31,0,37.93,700.0,1.72,00:09:01
70,53,1,37,23.31,0,37.93,700.0,1.72,00:09:09
70,53,0,37,23.31,0,37.93,700.0,1.72,00:09:18
70,53,0,38,23.31,0,39.01,700.0,1.72,00:09:27
70,53,0,37,23.31,0,37.93,700.0,1.72,00:09:36
70,53,1,37,23.31,0,37.93,700.0,1.72,00:09:44
70,54,0,38,23.31,0,37.93,800.0,1.72,00:09:53
70,53,1,37,23.31,0,37.93,700.0,1.72,00:10:02
70,53,0,37,23.31,0,37.93,700.0,1.72,00:10:10
70,54,0,37,23.31,0,37.93,700.0,1.72,00:10:19
70,53,0,37,23.31,0,37.93,700.0,1.72,00:10:28
71,53,1,37,23.31,0,38.47,700.0,1.72,00:10:37
70,54,0,38,23.31,0,37.93,700.0,1.72,00:10:45
70,53,0,38,23.31,0,37.93,700.0,1.72,00:10:54
70,53,1,37,23.31,0,37.93,700.0,1.72,00:11:05
70,54,0,37,23.31,0,38.47,700.0,1.72,00:11:13
70,53,0,38,23.31,0,37.93,700.0,1.72,00:11:22
70,53,1,37,23.31,0,37.93,700.0,1.72,00:11:31
70,53,1,37,23.31,0,37.93,700.0,1.72,00:11:39
