pondLevel,nexusInnerLevel,nexusOuterLevel,tubLevel,waterTemp,waterState,cpuTemp,cpuFreq,storageUsed,time
71,51,35,34,20.62,0,37.39,700.0,2.04,00:00:08
71,51,35,34,20.62,0,37.93,700.0,2.04,00:00:17
71,51,35,34,20.62,0,37.39,700.0,2.04,00:00:26
71,50,35,33,20.62,0,38.47,700.0,2.04,00:00:36
71,51,35,33,20.62,0,37.93,700.0,2.04,00:00:45
71,51,35,33,20.62,0,38.47,700.0,2.04,00:00:55
71,50,35,33,20.62,0,37.93,700.0,2.04,00:01:04
71,51,35,33,20.62,0,37.93,700.0,2.04,00:01:13
71,51,35,33,20.62,0,37.93,700.0,2.04,00:01:22
71,51,35,33,20.62,0,37.39,700.0,2.04,00:01:30
71,51,35,33,20.62,0,37.39,700.0,2.04,00:01:39
71,51,35,33,20.62,0,37.39,700.0,2.04,00:01:48
71,51,35,33,20.62,0,37.39,700.0,2.04,00:01:57
71,51,35,33,20.62,0,37.93,700.0,2.04,00:02:05
71,50,35,33,20.62,0,36.86,700.0,2.04,00:02:14
71,51,35,32,20.62,0,37.39,700.0,2.04,00:02:23
71,51,35,33,20.62,0,37.93,700.0,2.04,00:02:31
71,51,35,32,20.62,0,37.93,700.0,2.04,00:02:40
71,51,35,32,20.62,0,37.93,700.0,2.04,00:02:49
71,51,35,32,20.62,0,37.93,700.0,2.04,00:02:58
71,50,35,31,20.62,0,36.86,700.0,2.04,00:03:06
71,50,35,32,20.62,0,37.93,700.0,2.04,00:03:15
71,50,35,32,20.62,0,37.93,700.0,2.04,00:03:24
71,51,35,31,20.62,0,37.93,700.0,2.04,00:03:32
71,50,35,32,20.62,0,37.93,700.0,2.04,00:03:41
71,51,35,31,20.62,0,37.93,700.0,2.04,00:03:50
71,50,35,31,20.62,0,37.39,700.0,2.04,00:03:59
71,50,35,32,20.62,0,38.47,700.0,2.04,00:04:07
71,50,35,31,20.62,0,37.39,700.0,2.04,00:04:16
71,50,35,31,20.62,0,37.39,700.0,2.04,00:04:25
71,50,35,31,20.62,0,37.93,700.0,2.04,00:04:34
71,50,35,31,20.62,0,36.86,700.0,2.04,00:04:42
71,50,35,31,20.62,0,37.39,700.0,2.04,00:04:51
71,50,35,31,20.62,0,37.39,700.0,2.04,00:05:00
71,51,35,30,20.62,0,36.86,700.0,2.04,00:05:08
71,51,35,31,20.62,0,37.39,700.0,2.04,00:05:17
72,50,35,30,20.62,0,37.93,700.0,2.04,00:05:26
71,50,35,31,20.62,0,37.39,700.0,2.04,00:05:35
71,51,35,31,20.62,0,37.93,700.0,2.04,00:05:43
71,50,35,30,20.62,0,37.93,700.0,2.04,00:05:52
71,50,35,30,20.62,0,37.93,700.0,2.04,00:06:01
71,51,35,30,20.62,0,37.93,700.0,2.04,00:06:09
71,50,35,30,20.62,0,37.93,700.0,2.04,00:06:18
71,51,35,30,20.62,0,37.93,700.0,2.04,00:06:27
72,51,35,29,20.62,0,37.93,700.0,2.04,00:06:36
72,51,35,30,20.62,0,37.93,700.0,2.04,00:06:44
71,51,35,30,20.62,0,37.93,700.0,2.04,00:06:53
71,51,35,30,20.62,0,37.39,700.0,2.04,00:07:02
71,50,35,29,20.62,0,37.93,700.0,2.04,00:07:12
71,51,35,30,20.62,0,37.93,700.0,2.04,00:07:21
72,50,35,30,20.62,0,37.93,700.0,2.04,00:07:30
72,51,35,29,20.62,0,37.39,700.0,2.04,00:07:38
71,51,35,29,20.62,0,37.93,700.0,2.04,00:07:47
71,51,35,29,20.62,0,37.39,700.0,2.04,00:07:56
72,51,35,29,20.62,0,37.93,700.0,2.04,00:08:04
72,51,35,29,20.62,0,37.93,700.0,2.04,00:08:13
71,50,35,29,20.62,0,37.93,700.0,2.04,00:08:22
71,51,35,28,20.62,0,37.93,700.0,2.04,00:08:31
72,51,35,29,20.62,0,37.93,700.0,2.04,00:08:39
72,51,35,29,20.62,0,37.39,700.0,2.04,00:08:48
71,50,35,28,20.62,0,36.86,700.0,2.04,00:08:57
71,51,35,28,20.62,0,37.39,700.0,2.04,00:09:05
72,51,35,28,20.62,0,37.39,700.0,2.04,00:09:14
72,51,35,28,20.62,0,37.39,700.0,2.04,00:09:23
72,51,35,28,20.62,0,37.93,700.0,2.04,00:09:32
72,51,35,28,20.62,0,37.93,700.0,2.04,00:09:40
72,51,35,28,20.62,0,37.39,700.0,2.04,00:09:49
72,51,35,27,20.62,0,37.93,700.0,2.04,00:09:58
72,51,35,28,20.62,0,37.93,700.0,2.04,00:10:06
72,51,35,27,20.62,0,37.39,700.0,2.04,00:10:15
72,50,35,27,20.62,0,37.93,700.0,2.04,00:10:24
72,51,35,27,20.62,0,37.39,700.0,2.04,00:10:33
72,50,35,27,20.62,0,37.39,700.0,2.04,00:10:41
72,51,35,27,20.62,0,36.86,700.0,2.04,00:10:50
72,51,35,27,20.62,0,36.86,700.0,2.04,00:10:59
72,50,35,27,20.62,0,37.93,700.0,2.04,00:11:08
72,50,35,27,20.62,0,36.86,700.0,2.04,00:11:16
72,51,35,27,20.62,0,37.39,700.0,2.04,00:11:25
72,50,35,27,20.62,0,37.39,700.0,2.04,00:11:34
72,50,35,27,20.62,0,37.93,700.0,2.04,00:11:42
72,50,35,27,20.62,0,37.39,700.0,2.04,00:11:51
72,51,35,26,20.62,0,37.93,700.0,2.04,00:12:00
72,51,35,27,20.62,0,37.39,700.0,2.04,00:12:09
72,51,35,27,20.62,0,37.93,700.0,2.04,00:12:19
72,51,35,26,20.62,0,36.86,700.0,2.04,00:12:28
72,51,35,27,20.62,0,36.86,700.0,2.04,00:12:37
72,51,35,26,20.62,0,37.39,700.0,2.04,00:12:45
72,51,35,26,20.62,0,37.93,700.0,2.04,00:12:54
