pondLevel,nexusInnerLevel,nexusOuterLevel,tubLevel,waterTemp,refilling,cpuTemp,cpuFreq,storageUsed,time
71,62,42,37,0,0,33.63,700.0,1.65,00:00:08
71,63,42,37,0,0,34.17,800.0,1.65,00:00:15
71,62,41,38,0,0,32.55,700.0,1.65,00:00:22
70,63,41,38,0,0,33.63,700.0,1.65,00:00:29
71,63,41,37,0,0,33.09,700.0,1.65,00:00:35
71,63,41,37,0,0,33.09,700.0,1.65,00:00:46
70,63,41,37,0,0,34.17,1000.0,1.65,00:00:52
71,62,30,37,0,0,33.63,700.0,1.65,00:00:59
71,63,42,37,0,0,33.63,700.0,1.65,00:01:06
71,63,42,38,0,0,32.55,700.0,1.65,00:01:13
71,62,41,37,0,0,33.63,700.0,1.65,00:01:20
71,62,42,37,0,0,33.09,700.0,1.65,00:01:27
71,63,41,37,0,0,33.63,700.0,1.65,00:01:35
71,63,41,37,0,0,33.63,1000.0,1.65,00:01:42
71,63,41,37,0,0,33.63,700.0,1.65,00:01:53
71,63,41,37,0,0,33.63,700.0,1.65,00:02:00
71,63,41,37,0,0,33.63,700.0,1.65,00:02:07
71,63,42,37,0,0,34.17,700.0,1.65,00:02:17
71,63,41,37,0,0,34.17,700.0,1.65,00:02:26
71,63,41,37,0,0,33.63,700.0,1.65,00:02:33
70,63,42,37,0,0,33.63,700.0,1.65,00:02:43
70,62,42,37,0,0,33.63,700.0,1.65,00:02:50
70,63,41,37,0,0,33.63,700.0,1.65,00:03:00
71,63,41,38,0,0,34.17,700.0,1.65,00:03:09
71,63,42,37,0,0,33.63,700.0,1.65,00:03:15
71,62,41,37,0,0,33.63,700.0,1.65,00:03:22
71,62,41,37,0,0,33.63,800.0,1.65,00:03:29
71,63,41,37,0,0,33.63,800.0,1.65,00:03:38
70,63,41,38,0,0,33.63,700.0,1.65,00:03:47
71,63,42,37,0,0,33.63,700.0,1.65,00:03:53
71,63,41,37,0,0,33.63,700.0,1.65,00:04:02
71,62,42,38,0,0,34.17,1000.0,1.65,00:04:11
71,63,42,37,0,0,34.7,700.0,1.65,00:04:19
71,63,42,37,0,0,34.17,700.0,1.65,00:04:28
70,63,42,38,0,0,33.09,700.0,1.65,00:04:35
70,62,42,38,0,0,34.17,700.0,1.65,00:04:44
70,62,42,37,0,0,33.09,700.0,1.65,00:04:51
70,63,42,37,0,0,34.17,700.0,1.65,00:05:03
71,63,42,37,0,0,33.63,700.0,1.65,00:05:10
71,62,41,37,0,0,33.63,700.0,1.65,00:05:17
71,63,42,37,0,0,33.63,700.0,1.65,00:05:25
71,63,42,37,0,0,34.17,800.0,1.65,00:05:34
71,62,41,37,0,0,33.63,700.0,1.65,00:05:43
71,63,42,37,0,0,33.63,700.0,1.65,00:05:49
71,63,41,37,0,0,33.63,700.0,1.65,00:05:56
71,63,41,37,0,0,33.63,700.0,1.65,00:06:05
71,63,41,37,0,0,33.63,1000.0,1.65,00:06:12
71,63,41,38,0,0,33.63,700.0,1.65,00:06:24
70,62,41,37,0,0,33.63,700.0,1.65,00:06:35
71,62,41,38,0,0,34.17,700.0,1.65,00:06:42
71,62,42,38,0,0,33.63,700.0,1.65,00:06:49
71,63,42,37,0,0,33.63,700.0,1.65,00:06:56
71,63,41,37,0,0,33.63,700.0,1.65,00:07:02
71,62,41,38,0,0,33.63,700.0,1.65,00:07:11
71,62,41,37,0,0,34.17,800.0,1.65,00:07:19
71,62,41,37,0,0,33.09,700.0,1.65,00:07:26
71,62,41,38,0,0,33.63,700.0,1.65,00:07:33
71,62,41,38,0,0,33.09,700.0,1.65,00:07:40
71,62,42,38,0,0,33.63,700.0,1.65,00:07:51
71,62,41,37,0,0,33.63,800.0,1.65,00:07:58
71,62,41,37,0,0,33.63,700.0,1.65,00:08:06
71,62,42,37,0,0,33.63,700.0,1.65,00:08:13
71,62,41,37,0,0,33.63,700.0,1.65,00:08:20
71,62,41,37,0,0,33.63,700.0,1.65,00:08:27
71,62,42,37,0,0,33.09,700.0,1.65,00:08:34
71,62,41,37,0,0,33.63,700.0,1.65,00:08:41
71,62,41,37,0,0,32.55,700.0,1.65,00:08:48
71,62,42,38,0,0,33.09,700.0,1.65,00:08:55
71,62,41,37,0,0,33.63,1000.0,1.65,00:09:01
70,62,42,37,0,0,33.09,700.0,1.65,00:09:08
71,62,41,37,0,0,32.55,700.0,1.65,00:09:15
71,62,41,37,0,0,32.55,700.0,1.65,00:09:22
71,62,41,38,0,0,33.63,700.0,1.65,00:09:29
71,62,41,37,0,0,33.63,800.0,1.65,00:09:38
71,63,41,38,0,0,33.63,700.0,1.65,00:09:46
71,63,41,37,0,0,33.63,800.0,1.65,00:09:53
71,63,41,37,0,0,33.09,700.0,1.65,00:10:02
70,62,41,37,0,0,33.63,700.0,1.65,00:10:09
