pondLevel,nexusInnerLevel,nexusOuterLevel,tubLevel,waterTemp,waterState,cpuTemp,cpuFreq,storageUsed,time
71,54,33,47,19.44,0,39.55,1000.0,2.03,18:40:48
71,54,33,48,19.44,1,37.93,700.0,2.03,18:40:56
71,54,33,47,19.44,1,38.47,700.0,2.03,18:41:07
71,54,33,47,19.44,1,38.47,700.0,2.03,18:41:16
71,54,33,47,19.44,1,37.93,700.0,2.03,18:41:26
71,54,33,47,19.44,1,37.93,700.0,2.03,18:41:35
71,54,33,47,19.44,1,37.93,700.0,2.03,18:41:44
71,54,33,47,19.44,1,38.47,1000.0,2.03,18:41:52
71,54,33,47,19.44,1,38.47,700.0,2.03,18:42:03
71,54,33,47,19.44,1,37.93,700.0,2.03,18:42:12
71,54,33,47,19.44,1,37.93,700.0,2.03,18:42:20
71,54,33,47,19.44,1,37.93,700.0,2.03,18:42:29
71,54,33,47,19.44,1,37.93,700.0,2.03,18:42:40
71,54,33,47,19.44,1,37.93,700.0,2.03,18:42:48
71,54,33,47,19.44,1,37.39,700.0,2.03,18:42:57
71,54,33,47,19.44,1,37.93,700.0,2.03,18:43:06
71,54,33,47,19.44,1,38.47,700.0,2.03,18:43:18
70,54,33,47,19.44,1,38.47,700.0,2.03,18:43:27
71,54,33,47,19.44,1,37.93,700.0,2.03,18:43:36
69,54,33,47,19.44,1,37.93,700.0,2.03,18:43:44
70,54,33,47,19.44,1,37.93,1000.0,2.03,18:43:53
71,54,33,47,19.44,1,37.93,700.0,2.03,18:44:02
71,54,33,47,19.44,1,38.47,700.0,2.03,18:44:12
71,54,33,47,19.44,1,37.93,700.0,2.03,18:44:21
71,54,33,47,19.44,1,37.93,700.0,2.03,18:44:30
71,54,33,47,19.44,1,37.93,700.0,2.03,18:44:38
71,54,33,47,19.44,1,37.93,1000.0,2.03,18:44:47
71,54,33,48,19.44,1,37.93,700.0,2.03,18:44:56
71,54,33,47,19.44,1,37.39,800.0,2.03,18:45:05
71,54,33,47,19.44,1,37.93,700.0,2.03,18:45:13
71,54,33,47,19.44,1,37.93,700.0,2.03,18:45:24
