pondLevel,nexusInnerLevel,nexusOuterLevel,tubLevel,waterTemp,waterState,cpuTemp,cpuFreq,storageUsed,time
70,52,29,28,18.94,-1,36.86,700.0,2.04,00:00:06
70,52,29,28,18.94,-1,36.32,700.0,2.04,00:00:15
70,52,29,29,18.94,-1,36.86,700.0,2.04,00:00:23
70,52,29,28,18.94,-1,36.32,700.0,2.04,00:00:32
70,52,29,28,18.94,-1,37.39,700.0,2.04,00:00:41
70,52,29,28,18.88,-1,36.86,700.0,2.04,00:00:50
70,52,29,28,18.88,-1,36.86,700.0,2.04,00:00:58
70,52,29,28,18.94,-1,36.86,700.0,2.04,00:01:07
70,52,29,28,18.94,-1,36.86,700.0,2.04,00:01:16
70,52,29,28,18.94,-1,36.32,700.0,2.04,00:01:25
71,51,29,28,18.94,-1,36.86,700.0,2.04,00:01:33
70,51,29,28,18.88,0,36.86,700.0,2.04,00:01:42
71,51,29,28,18.94,-1,36.86,700.0,2.04,00:01:51
70,51,29,28,18.88,0,36.32,700.0,2.04,00:01:59
70,51,29,28,18.94,-1,36.32,700.0,2.04,00:02:08
70,52,29,28,18.94,-1,36.86,700.0,2.04,00:02:17
70,51,29,28,18.94,-1,37.39,700.0,2.04,00:02:27
70,52,29,28,18.94,-1,36.86,700.0,2.04,00:02:36
70,51,29,28,18.94,-1,36.32,700.0,2.04,00:02:45
71,51,29,28,18.94,-1,36.32,700.0,2.04,00:02:54
70,51,29,28,18.94,0,36.32,700.0,2.04,00:03:02
71,51,29,27,18.94,-1,36.86,700.0,2.04,00:03:11
70,51,29,28,18.94,0,36.86,700.0,2.04,00:03:20
70,51,29,28,18.88,-1,36.86,700.0,2.04,00:03:28
70,51,29,28,18.94,-1,36.32,700.0,2.04,00:03:37
71,51,28,28,18.88,-1,36.86,700.0,2.04,00:03:46
70,51,29,27,18.88,0,36.32,700.0,2.04,00:03:55
71,51,29,28,18.88,-1,36.86,700.0,2.04,00:04:03
70,51,29,28,18.94,0,36.86,700.0,2.04,00:04:12
70,52,29,28,18.94,-1,36.32,700.0,2.04,00:04:21
71,51,29,27,18.94,-1,36.86,700.0,2.04,00:04:29
71,51,29,27,18.94,0,36.86,700.0,2.04,00:04:38
70,51,29,28,18.88,0,36.86,700.0,2.04,00:04:47
71,51,29,27,18.94,-1,36.86,700.0,2.04,00:04:56
71,52,29,27,18.88,0,36.86,700.0,2.04,00:05:04
71,51,29,27,18.88,0,36.86,700.0,2.04,00:05:13
71,51,29,28,18.88,0,36.86,700.0,2.04,00:05:22
71,52,29,28,18.88,0,36.86,700.0,2.04,00:05:31
70,51,29,27,18.88,0,36.86,700.0,2.04,00:05:39
70,52,29,27,18.94,-1,35.78,700.0,2.04,00:05:48
71,51,29,27,18.88,-1,36.86,700.0,2.04,00:05:57
71,51,29,28,18.88,0,36.86,700.0,2.04,00:06:05
71,52,29,27,18.88,0,36.32,700.0,2.04,00:06:14
71,52,29,28,18.88,0,36.32,700.0,2.04,00:06:23
71,51,29,27,18.88,0,36.32,700.0,2.04,00:06:32
71,52,29,27,18.94,0,36.86,700.0,2.04,00:06:40
71,52,29,27,18.88,0,36.32,700.0,2.04,00:06:49
71,52,29,27,18.88,0,36.86,700.0,2.04,00:06:58
71,52,29,27,18.88,0,36.86,700.0,2.04,00:07:06
71,51,29,27,18.88,0,36.86,700.0,2.04,00:07:15
70,52,29,27,18.88,0,36.86,700.0,2.04,00:07:24
71,51,29,27,18.88,-1,36.86,700.0,2.04,00:07:33
71,51,29,27,18.88,0,36.86,700.0,2.04,00:07:41
71,51,29,27,18.88,0,37.39,700.0,2.04,00:07:52
71,51,29,26,18.94,0,36.86,700.0,2.04,00:08:00
71,51,29,27,18.88,0,36.86,700.0,2.04,00:08:09
71,51,29,27,18.88,0,36.32,700.0,2.04,00:08:18
71,51,29,27,18.88,0,36.86,700.0,2.04,00:08:28
71,51,29,27,18.88,0,36.86,700.0,2.04,00:08:37
71,51,29,27,18.94,0,36.86,700.0,2.04,00:08:46
70,51,29,27,18.88,0,36.86,700.0,2.04,00:08:55
70,51,29,27,18.94,-1,36.32,700.0,2.04,00:09:03
71,51,29,27,18.94,-1,36.86,700.0,2.04,00:09:12
70,52,29,27,18.88,0,36.86,700.0,2.04,00:09:21
70,51,29,26,18.88,-1,36.86,700.0,2.04,00:09:29
71,52,29,27,18.94,-1,36.86,700.0,2.04,00:09:38
70,51,30,26,18.88,0,36.86,700.0,2.04,00:09:47
71,52,30,27,18.88,-1,36.32,700.0,2.04,00:09:56
70,51,30,26,18.88,0,36.32,700.0,2.04,00:10:04
71,51,30,27,18.88,-1,36.32,700.0,2.04,00:10:13
71,51,30,27,18.88,0,36.86,700.0,2.04,00:10:22
71,51,29,26,18.88,0,36.86,700.0,2.04,00:10:30
70,51,29,27,18.88,0,36.86,700.0,2.04,00:10:39
71,51,29,27,18.94,-1,36.86,700.0,2.04,00:10:48
71,52,29,27,18.94,0,36.86,700.0,2.04,00:10:57
70,51,30,27,18.88,0,36.86,700.0,2.04,00:11:05
71,51,29,26,18.88,-1,36.32,700.0,2.04,00:11:14
70,52,29,26,18.88,0,37.39,700.0,2.04,00:11:23
70,51,29,26,18.88,-1,36.32,700.0,2.04,00:11:31
71,52,29,26,18.88,-1,36.86,700.0,2.04,00:11:40
71,51,29,26,18.88,0,37.39,700.0,2.04,00:11:49
70,52,29,26,18.88,0,36.86,700.0,2.04,00:11:58
70,52,29,26,18.88,-1,36.32,700.0,2.04,00:12:06
70,52,29,26,18.88,-1,36.86,700.0,2.04,00:12:15
70,52,30,26,18.88,-1,36.86,700.0,2.04,00:12:23
70,51,29,26,18.94,-1,36.86,700.0,2.04,00:12:32
70,52,29,26,18.88,-1,36.86,700.0,2.04,00:12:41
71,52,29,26,18.88,-1,36.86,700.0,2.04,00:12:50
71,52,29,26,18.88,0,36.86,700.0,2.04,00:12:58
70,51,30,26,18.88,0,36.86,700.0,2.04,00:13:07
71,51,29,26,18.88,-1,36.86,700.0,2.04,00:13:16
71,51,29,26,18.88,0,36.86,700.0,2.04,00:13:24
70,51,29,26,18.88,0,36.86,700.0,2.04,00:13:33
71,52,29,26,18.88,-1,36.86,700.0,2.04,00:13:42
70,52,29,26,18.88,0,36.86,700.0,2.04,00:13:51
71,52,29,26,18.88,-1,36.86,700.0,2.04,00:13:59
70,52,30,26,18.88,0,36.86,700.0,2.04,00:14:08
71,52,30,26,18.88,-1,36.86,700.0,2.04,00:14:17
71,52,29,26,18.88,0,36.86,700.0,2.04,00:14:25
71,52,30,25,18.88,0,36.86,700.0,2.04,00:14:34
71,52,30,27,18.88,0,36.32,700.0,2.04,00:14:43
70,52,29,27,18.88,0,36.86,700.0,2.04,00:14:52
71,52,30,27,18.88,-1,36.86,700.0,2.04,00:15:00
70,52,30,28,18.88,0,36.86,700.0,2.04,00:15:09
70,52,30,28,18.88,-1,35.78,700.0,2.04,00:15:18
70,52,30,29,18.88,-1,36.32,700.0,2.04,00:15:26
70,52,30,30,18.88,-1,36.32,700.0,2.04,00:15:35
70,52,30,30,18.88,-1,36.86,700.0,2.04,00:15:44
70,52,30,30,18.88,-1,36.32,700.0,2.04,00:15:53
70,52,30,31,18.88,-1,36.32,700.0,2.04,00:16:03
70,52,30,32,18.88,-1,37.39,700.0,2.04,00:16:12
70,52,30,32,18.88,-1,36.86,700.0,2.04,00:16:22
70,52,30,33,18.88,-1,36.86,700.0,2.04,00:16:31
69,52,30,33,18.88,-1,36.86,700.0,2.04,00:16:40
70,52,30,33,18.88,-1,36.86,700.0,2.04,00:16:49
70,52,30,34,18.88,-1,36.86,700.0,2.04,00:16:57
70,51,30,34,18.88,-1,36.86,700.0,2.04,00:17:06
70,51,30,35,18.88,-1,36.86,700.0,2.04,00:17:15
70,51,30,36,18.88,-1,36.86,700.0,2.04,00:17:23
70,51,30,35,18.88,-1,35.78,700.0,2.04,00:17:32
70,51,30,36,18.88,-1,36.86,700.0,2.04,00:17:41
70,52,30,37,18.88,-1,36.32,700.0,2.04,00:17:50
70,52,30,37,18.88,-1,36.32,700.0,2.04,00:17:58
70,52,30,38,18.88,-1,36.86,700.0,2.04,00:18:07
70,52,30,37,18.88,-1,36.86,700.0,2.04,00:18:16
70,52,30,38,18.88,-1,36.86,700.0,2.04,00:18:24
70,52,29,39,18.88,-1,36.86,700.0,2.04,00:18:33
70,52,30,39,18.88,-1,36.86,700.0,2.04,00:18:42
70,51,30,40,18.88,-1,36.86,700.0,2.04,00:18:51
70,51,30,40,18.88,-1,36.32,700.0,2.04,00:18:59
70,51,29,39,18.88,-1,36.86,700.0,2.04,00:19:08
70,52,30,39,18.88,-1,36.86,700.0,2.04,00:19:17
70,51,30,39,18.88,-1,36.86,700.0,2.04,00:19:26
70,52,29,39,18.88,-1,36.32,700.0,2.04,00:19:34
70,51,30,39,18.88,-1,36.32,700.0,2.04,00:19:43
70,51,29,39,18.88,-1,36.32,700.0,2.04,00:19:52
70,52,29,39,18.88,-1,36.32,700.0,2.04,00:20:00
70,51,29,39,18.88,-1,36.32,700.0,2.04,00:20:09
70,51,30,38,18.88,-1,36.86,700.0,2.04,00:20:18
70,51,30,38,18.88,-1,36.32,700.0,2.04,00:20:27
70,51,30,38,18.88,-1,36.86,700.0,2.04,00:20:35
70,51,30,39,18.88,-1,36.32,700.0,2.04,00:20:44
70,51,29,39,18.88,-1,36.32,700.0,2.04,00:20:53
70,52,29,38,18.88,-1,36.86,700.0,2.04,00:21:01
70,51,29,38,18.88,-1,36.86,700.0,2.04,00:21:10
70,51,29,38,18.88,-1,36.86,700.0,2.04,00:21:19
70,51,29,38,18.88,-1,36.86,700.0,2.04,00:21:28
70,52,29,38,18.88,-1,36.86,700.0,2.04,00:21:36
70,51,29,38,18.88,-1,36.86,700.0,2.04,00:21:45
70,52,29,38,18.88,-1,37.93,700.0,2.04,00:21:56
70,51,29,38,18.88,-1,36.86,700.0,2.04,00:22:04
70,51,29,38,18.88,-1,36.32,700.0,2.04,00:22:13
70,52,29,38,18.88,-1,36.86,700.0,2.04,00:22:22
70,52,29,38,18.88,-1,36.86,700.0,2.04,00:22:32
70,52,30,38,18.88,-1,36.86,700.0,2.04,00:22:41
70,51,29,38,18.88,-1,36.32,700.0,2.04,00:22:50
70,52,29,38,18.88,-1,36.86,700.0,2.04,00:22:58
70,51,29,37,18.88,-1,36.32,700.0,2.04,00:23:07
70,51,29,37,18.88,-1,36.86,700.0,2.04,00:23:16
70,51,29,37,18.88,-1,36.32,700.0,2.04,00:23:24
70,52,29,37,18.88,-1,35.78,700.0,2.04,00:23:33
70,51,29,37,18.88,-1,36.86,700.0,2.04,00:23:44
70,51,29,37,18.88,-1,36.86,700.0,2.04,00:23:54
70,51,29,37,18.88,-1,36.86,700.0,2.04,00:24:03
70,52,29,37,18.88,-1,36.86,700.0,2.04,00:24:12
70,51,29,37,18.88,-1,36.86,700.0,2.04,00:24:20
70,51,29,37,18.88,-1,36.86,700.0,2.04,00:24:29
70,52,30,37,18.88,-1,36.86,700.0,2.04,00:24:38
70,51,29,37,18.88,-1,36.86,700.0,2.04,00:24:46
70,51,29,37,18.88,-1,36.86,700.0,2.04,00:24:55
70,51,29,37,18.88,-1,36.86,700.0,2.04,00:25:04
70,51,29,37,18.88,-1,37.39,700.0,2.04,00:25:14
70,51,29,37,18.88,-1,36.86,700.0,2.04,00:25:23
70,51,30,36,18.88,-1,36.86,700.0,2.04,00:25:32
70,51,29,36,18.88,-1,36.32,700.0,2.04,00:25:40
70,51,29,36,18.88,-1,36.86,700.0,2.04,00:25:49
70,51,29,36,18.88,-1,36.32,700.0,2.04,00:25:58
70,51,29,36,18.88,-1,36.86,700.0,2.04,00:26:06
70,52,28,36,18.88,-1,36.86,700.0,2.04,00:26:15
70,51,28,37,18.88,-1,36.86,700.0,2.04,00:26:24
70,51,29,37,18.88,-1,36.86,700.0,2.04,00:26:33
70,52,29,36,18.88,-1,36.32,700.0,2.04,00:26:41
70,51,29,36,18.88,-1,36.86,700.0,2.04,00:26:50
70,51,29,36,18.88,-1,36.86,700.0,2.04,00:26:59
70,52,29,35,18.88,-1,36.86,700.0,2.04,00:27:09
70,51,30,36,18.88,-1,36.86,700.0,2.04,00:27:18
70,51,29,36,18.88,-1,36.86,700.0,2.04,00:27:27
70,51,29,36,18.88,-1,36.32,700.0,2.04,00:27:36
70,51,29,36,18.88,-1,36.86,700.0,2.04,00:27:44
70,51,29,36,18.88,-1,36.32,700.0,2.04,00:27:53
70,51,29,36,18.88,-1,36.32,700.0,2.04,00:28:02
70,51,29,35,18.88,-1,36.86,700.0,2.04,00:28:10
70,52,29,36,18.88,-1,36.86,700.0,2.04,00:28:19
70,51,45,36,18.88,-1,36.86,700.0,2.04,00:28:28
70,51,45,35,18.88,-1,36.86,700.0,2.04,00:28:37
70,51,29,35,18.88,-1,36.86,700.0,2.04,00:28:45
70,51,46,35,18.88,-1,36.86,700.0,2.04,00:28:54
70,52,45,36,18.88,-1,36.86,700.0,2.04,00:29:03
70,51,45,35,18.88,-1,36.86,700.0,2.04,00:29:11
70,51,45,36,18.88,-1,36.86,700.0,2.04,00:29:20
70,52,45,35,18.88,-1,36.32,700.0,2.04,00:29:29
70,52,45,35,18.88,-1,36.32,700.0,2.04,00:29:38
70,52,43,35,18.88,-1,35.78,700.0,2.04,00:29:46
70,52,30,35,18.88,-1,36.86,700.0,2.04,00:29:57
70,52,29,35,18.88,-1,36.86,700.0,2.04,00:30:06
70,52,28,35,18.88,-1,36.86,700.0,2.04,00:30:14
70,52,30,35,18.88,-1,36.86,700.0,2.04,00:30:23
70,52,30,35,18.88,-1,36.86,700.0,2.04,00:30:33
70,52,29,35,18.88,-1,36.86,700.0,2.04,00:30:42
70,52,30,35,18.88,-1,36.86,700.0,2.04,00:30:51
70,52,30,34,18.88,-1,36.86,700.0,2.04,00:31:00
70,51,29,34,18.88,-1,37.39,700.0,2.04,00:31:08
70,52,30,34,18.88,-1,36.86,700.0,2.04,00:31:17
70,51,30,35,18.88,-1,36.86,700.0,2.04,00:31:26
70,51,30,35,18.88,-1,36.86,700.0,2.04,00:31:34
70,51,30,35,18.88,-1,37.39,700.0,2.04,00:31:45
70,52,30,35,18.88,-1,36.86,700.0,2.04,00:31:55
70,52,30,35,18.88,-1,36.86,700.0,2.04,00:32:04
70,52,30,35,18.88,-1,36.86,700.0,2.04,00:32:13
69,52,30,34,18.88,-1,37.39,700.0,2.04,00:32:22
70,52,30,34,18.88,-1,36.32,700.0,2.04,00:32:30
70,52,30,34,18.88,-1,36.86,700.0,2.04,00:32:39
70,52,30,34,18.88,-1,36.86,700.0,2.04,00:32:48
70,52,30,34,18.88,-1,36.86,700.0,2.04,00:32:56
70,52,30,34,18.88,-1,36.86,700.0,2.04,00:33:05
70,52,30,34,18.88,-1,36.86,700.0,2.04,00:33:14
70,52,29,34,18.88,-1,36.86,700.0,2.04,00:33:23
70,52,30,34,18.88,-1,36.86,700.0,2.04,00:33:31
70,52,30,34,18.88,-1,36.86,700.0,2.04,00:33:40
70,52,30,34,18.88,-1,36.86,700.0,2.04,00:33:49
70,52,30,34,18.88,-1,36.32,700.0,2.04,00:33:58
70,52,30,33,18.88,-1,36.86,700.0,2.04,00:34:06
70,52,30,34,18.88,-1,36.86,700.0,2.04,00:34:15
70,52,30,33,18.88,-1,36.86,700.0,2.04,00:34:24
69,52,30,33,18.88,-1,36.32,700.0,2.04,00:34:32
69,52,30,34,18.88,-1,36.32,700.0,2.04,00:34:41
70,52,30,34,18.88,-1,37.39,700.0,2.04,00:34:50
69,53,30,34,18.88,-1,37.39,700.0,2.04,00:34:59
69,52,29,34,18.88,-1,36.86,700.0,2.04,00:35:07
70,52,30,33,18.88,-1,36.86,700.0,2.04,00:35:16
70,53,30,33,18.88,-1,36.32,700.0,2.04,00:35:25
70,52,29,33,18.88,-1,35.78,700.0,2.04,00:35:33
70,52,30,33,18.88,-1,36.86,700.0,2.04,00:35:42
70,53,30,33,18.88,-1,36.86,700.0,2.04,00:35:51
70,52,30,33,18.88,-1,36.32,700.0,2.04,00:36:00
70,52,29,33,18.88,-1,36.32,700.0,2.04,00:36:08
70,52,30,33,18.88,-1,36.86,700.0,2.04,00:36:17
70,52,29,33,18.88,-1,36.86,700.0,2.04,00:36:26
69,52,30,33,18.88,-1,36.86,700.0,2.04,00:36:34
70,53,29,32,18.88,-1,36.86,700.0,2.04,00:36:43
70,52,30,33,18.88,-1,36.86,700.0,2.04,00:36:52
70,52,29,33,18.88,-1,37.39,700.0,2.04,00:37:03
70,52,29,33,18.88,-1,36.86,700.0,2.04,00:37:11
70,53,29,33,18.88,-1,36.86,700.0,2.04,00:37:20
70,52,29,33,18.88,-1,37.39,700.0,2.04,00:37:29
70,52,29,33,18.88,-1,36.86,700.0,2.04,00:37:37
70,52,29,33,18.88,-1,36.86,700.0,2.04,00:37:46
70,52,29,32,18.88,-1,36.86,700.0,2.04,00:37:55
70,52,29,33,18.88,-1,36.86,700.0,2.04,00:38:04
70,52,29,33,18.88,-1,36.86,700.0,2.04,00:38:12
70,52,29,32,18.88,-1,36.86,700.0,2.04,00:38:21
70,52,29,32,18.88,-1,36.32,700.0,2.04,00:38:30
69,52,29,32,18.88,-1,36.86,700.0,2.04,00:38:38
70,52,29,32,18.88,-1,37.39,700.0,2.04,00:38:47
70,52,29,32,18.88,-1,36.86,700.0,2.04,00:38:56
70,52,30,32,18.88,-1,36.32,700.0,2.04,00:39:05
70,52,29,33,18.88,-1,36.86,700.0,2.04,00:39:15
69,52,29,33,18.88,-1,36.86,700.0,2.04,00:39:24
70,53,29,33,18.88,-1,36.86,700.0,2.04,00:39:33
70,53,29,32,18.88,-1,36.86,700.0,2.04,00:39:41
70,52,30,32,18.88,-1,36.86,700.0,2.04,00:39:50
70,52,30,32,18.88,-1,36.86,700.0,2.04,00:39:59
70,52,29,32,18.88,-1,36.86,700.0,2.04,00:40:08
70,52,29,32,18.88,-1,36.86,700.0,2.04,00:40:16
70,53,29,32,18.88,-1,36.86,700.0,2.04,00:40:25
70,52,29,32,18.88,-1,36.32,700.0,2.04,00:40:34
70,52,30,32,18.88,-1,36.86,700.0,2.04,00:40:42
70,52,30,32,18.88,-1,36.86,700.0,2.04,00:40:51
70,52,30,32,18.88,-1,36.32,700.0,2.04,00:41:00
70,52,30,32,18.88,-1,36.86,700.0,2.04,00:41:09
70,52,30,32,18.88,-1,36.86,700.0,2.04,00:41:17
70,52,30,32,18.88,-1,36.32,700.0,2.04,00:41:26
