pondLevel,nexusInnerLevel,nexusOuterLevel,tubLevel,waterTemp,refilling,cpuTemp,cpuFreq,storageUsed,time
71,62,41,40,18.56,0,31.48,700.0,1.65,00:00:07
71,61,41,40,18.5,0,31.48,700.0,1.65,00:00:15
71,62,41,40,18.56,0,31.48,700.0,1.65,00:00:24
71,62,41,40,18.56,0,32.55,1000.0,1.65,00:00:32
71,61,41,40,18.5,0,31.48,700.0,1.65,00:00:41
71,61,41,40,18.56,0,31.48,700.0,1.65,00:00:50
71,61,41,40,18.5,0,31.48,700.0,1.65,00:00:58
71,61,41,40,18.56,0,31.48,700.0,1.65,00:01:07
70,61,41,40,18.56,0,30.94,700.0,1.65,00:01:16
70,61,41,40,18.5,0,31.48,700.0,1.65,00:01:24
71,61,41,40,18.56,0,31.48,700.0,1.65,00:01:35
70,61,41,40,18.5,0,31.48,700.0,1.65,00:01:43
71,61,41,40,18.5,0,31.48,700.0,1.65,00:01:52
71,61,41,40,18.5,0,30.94,700.0,1.65,00:02:01
71,61,41,40,18.56,0,31.48,700.0,1.65,00:02:09
71,61,41,40,18.5,0,31.48,700.0,1.65,00:02:18
70,61,41,40,18.56,0,30.94,700.0,1.65,00:02:27
71,61,41,40,18.5,0,31.48,700.0,1.65,00:02:35
71,61,41,40,18.5,0,31.48,700.0,1.65,00:02:46
71,61,41,40,18.5,0,31.48,700.0,1.65,00:02:56
71,62,41,40,18.5,0,31.48,700.0,1.65,00:03:05
71,61,41,40,18.5,0,30.94,700.0,1.65,00:03:13
71,61,41,40,18.5,0,30.94,700.0,1.65,00:03:22
71,61,41,40,18.5,0,30.94,700.0,1.65,00:03:31
71,62,41,40,18.5,0,30.94,700.0,1.65,00:03:39
71,61,41,40,18.5,0,30.94,700.0,1.65,00:03:48
71,61,41,40,18.5,0,30.94,700.0,1.65,00:03:57
71,61,41,40,18.5,0,31.48,700.0,1.65,00:04:05
71,61,41,40,18.5,0,31.48,700.0,1.65,00:04:14
71,61,41,40,18.5,0,31.48,700.0,1.65,00:04:23
71,61,41,40,18.5,0,31.48,700.0,1.65,00:04:31
71,62,41,40,18.5,0,31.48,700.0,1.65,00:04:40
70,62,41,40,18.5,0,30.94,700.0,1.65,00:04:49
71,62,41,40,18.5,0,30.94,700.0,1.65,00:04:57
71,61,42,40,18.5,0,31.48,700.0,1.65,00:05:06
70,61,41,40,18.5,0,31.48,700.0,1.65,00:05:15
