pondLevel,nexusInnerLevel,nexusOuterLevel,tubLevel,waterTemp,refilling,cpuTemp,cpuFreq,storageUsed,time
70,56,32,38,23.0,0,39.55,700.0,1.71,00:00:01
70,55,31,38,23.0,0,39.55,700.0,1.71,00:00:10
70,55,32,38,23.0,0,41.16,1000.0,1.71,00:00:19
70,55,32,38,23.0,0,40.08,700.0,1.71,00:00:27
70,55,31,38,23.0,0,40.08,700.0,1.71,00:00:36
70,55,31,38,23.0,0,40.08,700.0,1.71,00:00:45
70,55,31,38,23.0,0,40.08,700.0,1.71,00:00:55
70,55,32,38,23.0,0,40.08,700.0,1.71,00:01:06
70,55,31,38,23.0,0,40.08,700.0,1.71,00:01:14
70,55,32,38,23.0,0,40.08,700.0,1.71,00:01:23
70,55,31,38,23.0,0,39.55,700.0,1.71,00:01:32
70,55,32,39,23.0,0,39.55,700.0,1.71,00:01:41
70,56,32,38,23.0,0,40.08,700.0,1.71,00:01:49
70,55,32,38,23.0,0,39.55,700.0,1.71,00:01:58
70,56,32,38,23.0,0,39.01,700.0,1.71,00:02:07
70,55,32,38,23.0,0,39.01,700.0,1.71,00:02:16
70,55,32,38,23.0,0,39.55,700.0,1.71,00:02:24
70,55,32,38,23.0,0,39.55,700.0,1.71,00:02:35
70,56,32,38,23.0,0,40.08,700.0,1.71,00:02:43
70,56,32,39,23.0,0,39.55,700.0,1.71,00:02:52
70,56,32,38,23.0,0,40.08,700.0,1.71,00:03:02
70,56,32,39,23.0,0,39.01,700.0,1.71,00:03:11
70,55,31,39,23.0,0,39.55,700.0,1.71,00:03:20
70,55,32,39,23.0,0,40.08,700.0,1.71,00:03:29
70,56,32,38,23.0,0,39.55,700.0,1.71,00:03:37
70,55,32,39,23.0,0,39.01,700.0,1.71,00:03:46
70,55,31,38,23.0,0,40.08,700.0,1.71,00:03:56
70,56,32,39,23.0,0,39.55,700.0,1.71,00:04:05
70,56,32,39,23.0,0,39.55,700.0,1.71,00:04:14
70,55,31,39,23.0,0,40.08,700.0,1.71,00:04:24
70,55,32,38,23.0,0,39.55,700.0,1.71,00:04:33
70,55,32,38,23.0,0,40.08,700.0,1.71,00:04:43
70,55,32,38,23.0,0,40.08,700.0,1.71,00:04:55
70,55,32,39,23.0,0,40.08,700.0,1.71,00:05:06
70,55,32,39,22.94,0,39.55,700.0,1.71,00:05:14
70,56,32,44,22.94,0,40.08,700.0,1.71,00:05:23
70,56,32,38,23.0,0,40.08,700.0,1.71,00:05:32
71,56,32,38,22.94,0,39.55,700.0,1.71,00:05:40
70,56,32,39,23.0,0,40.08,700.0,1.71,00:05:49
70,56,33,39,22.94,0,39.55,700.0,1.71,00:05:58
70,55,32,39,23.0,0,40.08,700.0,1.71,00:06:08
70,56,32,39,22.94,0,40.08,700.0,1.71,00:06:17
70,56,27,38,23.0,0,39.01,700.0,1.71,00:06:26
70,56,32,39,22.94,0,39.55,700.0,1.71,00:06:34
70,56,33,38,23.0,0,39.01,700.0,1.71,00:06:45
70,56,32,38,22.94,0,39.55,700.0,1.71,00:06:54
70,56,33,39,22.94,0,40.08,700.0,1.71,00:07:04
70,56,32,38,23.0,0,40.08,700.0,1.71,00:07:13
70,56,32,38,22.94,0,40.08,700.0,1.71,00:07:22
70,56,32,38,22.94,0,39.55,700.0,1.71,00:07:30
70,56,32,38,22.94,0,40.08,700.0,1.71,00:07:39
70,56,32,38,23.0,0,39.01,700.0,1.71,00:07:48
69,56,32,49,22.94,0,40.08,700.0,1.71,00:07:57
70,56,33,38,22.94,0,40.08,700.0,1.71,00:08:05
70,56,32,38,22.94,0,40.08,700.0,1.71,00:08:14
70,56,32,38,22.94,0,39.55,700.0,1.71,00:08:23
70,56,32,39,22.94,0,39.55,700.0,1.71,00:08:31
70,56,32,38,23.0,0,39.55,700.0,1.71,00:08:40
70,56,32,39,22.94,0,39.01,700.0,1.71,00:08:49
70,56,32,39,22.94,0,39.55,700.0,1.71,00:08:58
71,56,32,38,22.94,0,39.55,700.0,1.71,00:09:06
70,56,33,38,22.94,0,39.01,700.0,1.71,00:09:15
70,56,32,38,22.94,0,39.55,700.0,1.71,00:09:24
70,56,32,39,22.94,0,40.08,700.0,1.71,00:09:32
71,56,32,38,22.94,0,39.55,700.0,1.71,00:09:41
70,56,32,39,22.94,0,40.08,700.0,1.71,00:09:50
70,56,32,38,22.94,0,39.55,700.0,1.71,00:09:59
70,56,32,38,22.94,0,40.08,700.0,1.71,00:10:07
70,56,32,39,22.94,0,40.08,700.0,1.71,00:10:18
70,56,32,38,22.94,0,40.08,700.0,1.71,00:10:29
70,56,32,38,22.94,0,39.55,700.0,1.71,00:10:37
70,56,32,38,22.94,0,40.08,700.0,1.71,00:10:48
70,56,32,38,22.94,0,39.55,700.0,1.71,00:10:56
70,56,32,38,22.94,0,40.08,700.0,1.71,00:11:07
70,56,32,38,22.94,0,39.55,700.0,1.71,00:11:16
70,56,32,39,22.94,0,40.08,700.0,1.71,00:11:24
70,56,32,38,22.94,0,40.08,700.0,1.71,00:11:33
70,56,32,38,22.94,0,39.55,700.0,1.71,00:11:42
70,56,32,38,22.94,0,40.08,700.0,1.71,00:11:50
70,56,32,38,22.94,0,39.55,700.0,1.71,00:11:59
70,56,32,38,22.94,0,40.08,700.0,1.71,00:12:08
70,56,32,38,22.94,0,39.01,700.0,1.71,00:12:17
71,56,32,38,22.94,0,39.01,700.0,1.71,00:12:25
70,56,32,38,22.94,0,39.55,700.0,1.71,00:12:34
70,55,32,38,22.94,0,40.62,700.0,1.71,00:12:44
70,56,32,39,22.94,0,39.01,700.0,1.71,00:12:53
70,56,33,39,22.94,0,40.08,700.0,1.71,00:13:02
70,56,32,38,22.94,0,40.08,700.0,1.71,00:13:12
70,55,32,39,22.94,0,40.08,700.0,1.71,00:13:21
