pondLevel,nexusInnerLevel,nexusOuterLevel,tubLevel,waterTemp,refilling,cpuTemp,cpuFreq,storageUsed,time
70,61,36,39,18.0,0,31.48,700.0,1.68,00:00:05
70,61,36,39,18.0,0,32.55,700.0,1.68,00:00:14
70,61,36,39,18.06,0,32.55,700.0,1.68,00:00:24
71,61,36,39,18.0,0,33.63,1000.0,1.68,00:00:33
70,61,36,40,18.0,0,33.09,700.0,1.68,00:00:44
71,62,36,39,18.06,0,32.55,700.0,1.68,00:00:52
72,61,36,39,18.0,0,32.55,700.0,1.68,00:01:01
71,61,36,39,18.0,0,32.55,700.0,1.68,00:01:10
70,61,36,39,18.06,0,32.55,700.0,1.68,00:01:18
71,61,36,39,18.06,0,32.55,700.0,1.68,00:01:27
71,61,36,39,18.06,0,32.55,700.0,1.68,00:01:35
70,61,36,39,18.0,0,32.55,700.0,1.68,00:01:44
70,61,36,39,18.06,0,32.55,700.0,1.68,00:01:53
71,61,36,39,18.0,0,32.55,700.0,1.68,00:02:03
71,61,36,40,18.0,0,32.55,700.0,1.68,00:02:12
71,61,36,39,18.0,0,33.09,700.0,1.68,00:02:20
71,61,36,39,18.0,0,33.63,700.0,1.68,00:02:31
71,61,36,39,18.0,0,32.55,700.0,1.68,00:02:39
71,61,37,39,18.0,0,33.09,700.0,1.68,00:02:48
70,61,36,39,18.0,0,33.09,700.0,1.68,00:02:57
71,61,36,40,18.0,0,33.09,700.0,1.68,00:03:05
70,61,36,39,18.0,0,32.55,700.0,1.68,00:03:14
70,61,36,39,18.0,0,33.09,700.0,1.68,00:03:23
71,61,36,39,18.0,0,32.55,700.0,1.68,00:03:31
70,61,36,39,18.0,0,32.55,700.0,1.68,00:03:40
71,61,36,39,18.0,0,32.55,700.0,1.68,00:03:48
70,61,36,39,18.0,0,33.09,700.0,1.68,00:03:59
70,61,36,39,18.0,0,33.63,700.0,1.68,00:04:09
71,61,36,39,18.0,0,33.09,700.0,1.68,00:04:18
71,61,36,39,18.0,0,33.63,700.0,1.68,00:04:26
71,61,36,39,18.0,0,33.09,700.0,1.68,00:04:35
70,61,36,39,18.0,0,32.55,700.0,1.68,00:04:44
71,61,36,39,18.0,0,33.09,700.0,1.68,00:04:52
71,61,37,39,18.0,0,33.63,700.0,1.68,00:05:03
71,61,36,39,18.0,0,33.09,700.0,1.68,00:05:11
71,61,37,39,18.0,0,33.09,700.0,1.68,00:05:20
71,61,36,39,18.0,0,33.63,700.0,1.68,00:05:29
71,61,36,39,18.0,0,33.09,700.0,1.68,00:05:37
71,61,36,39,18.0,0,33.09,700.0,1.68,00:05:46
71,61,36,39,18.0,0,33.63,700.0,1.68,00:05:55
71,61,36,39,18.0,0,33.63,700.0,1.68,00:06:03
71,61,36,39,18.0,0,32.55,700.0,1.68,00:06:12
71,61,36,39,18.0,0,32.55,700.0,1.68,00:06:20
71,61,36,39,18.0,0,32.55,700.0,1.68,00:06:29
71,61,36,39,18.0,0,32.55,700.0,1.68,00:06:38
71,61,36,39,18.0,0,32.55,700.0,1.68,00:06:46
71,61,36,39,18.0,0,33.63,700.0,1.68,00:06:55
70,61,36,39,18.0,0,32.55,700.0,1.68,00:07:04
71,61,36,40,18.0,0,33.09,700.0,1.68,00:07:12
71,61,36,39,18.0,0,32.55,700.0,1.68,00:07:21
71,61,36,39,18.0,0,32.55,700.0,1.68,00:07:30
71,61,36,39,18.0,0,32.55,700.0,1.68,00:07:38
71,61,36,39,18.0,0,33.09,700.0,1.68,00:07:47
71,61,36,39,18.0,0,32.55,700.0,1.68,00:07:56
71,61,36,39,18.0,0,32.55,700.0,1.68,00:08:04
71,61,36,40,18.0,0,33.63,700.0,1.68,00:08:15
70,61,36,39,18.0,0,33.63,700.0,1.68,00:08:23
71,61,36,40,18.0,0,32.55,700.0,1.68,00:08:32
71,61,36,40,18.0,0,33.63,700.0,1.68,00:08:41
71,61,36,39,18.0,0,33.63,700.0,1.68,00:08:49
71,61,36,39,18.0,0,33.63,700.0,1.68,00:08:58
71,61,36,39,18.0,0,33.63,700.0,1.68,00:09:07
70,61,36,39,18.0,0,33.63,700.0,1.68,00:09:17
70,61,36,39,18.0,0,33.63,700.0,1.68,00:09:26
70,61,36,39,18.0,0,32.55,700.0,1.68,00:09:34
70,61,36,40,18.0,0,33.63,700.0,1.68,00:09:43
71,61,36,39,18.0,0,33.63,700.0,1.68,00:09:51
70,61,36,40,18.0,0,33.09,700.0,1.68,00:10:00
71,61,36,39,18.0,0,33.63,700.0,1.68,00:10:11
71,61,36,39,18.0,0,33.63,700.0,1.68,00:10:21
71,61,36,39,18.0,0,33.63,700.0,1.68,00:10:30
71,61,36,39,18.0,0,33.09,700.0,1.68,00:10:38
71,61,36,39,18.0,0,33.09,700.0,1.68,00:10:47
70,61,36,39,18.0,0,33.09,700.0,1.68,00:10:56
70,61,36,39,18.0,0,33.09,700.0,1.68,00:11:04
70,61,36,39,18.0,0,33.09,700.0,1.68,00:11:13
71,61,36,39,18.0,0,32.55,700.0,1.68,00:11:22
70,61,36,39,18.0,0,33.09,700.0,1.68,00:11:30
71,61,36,39,18.0,0,33.09,700.0,1.68,00:11:40
70,62,36,40,18.0,0,33.09,700.0,1.68,00:11:49
71,61,36,40,18.0,0,33.09,700.0,1.68,00:11:58
71,61,36,39,18.0,0,32.55,700.0,1.68,00:12:06
71,61,36,39,18.0,0,32.55,700.0,1.68,00:12:17
71,61,36,39,18.0,0,33.63,700.0,1.68,00:12:25
70,61,37,39,18.0,0,32.55,700.0,1.68,00:12:34
70,61,36,39,18.0,0,32.55,700.0,1.68,00:12:43
71,61,36,39,18.0,0,32.55,700.0,1.68,00:12:51
71,61,36,39,18.0,0,32.55,700.0,1.68,00:13:00
70,61,36,39,18.0,0,32.55,700.0,1.68,00:13:09
71,61,36,39,18.0,0,32.55,700.0,1.68,00:13:17
71,61,36,40,18.0,0,32.55,700.0,1.68,00:13:26
71,61,36,39,18.0,0,32.55,700.0,1.68,00:13:35
71,61,36,39,18.0,0,32.55,700.0,1.68,00:13:43
70,61,36,39,18.0,0,33.09,700.0,1.68,00:13:53
