pondLevel,nexusInnerLevel,nexusOuterLevel,tubLevel,waterTemp,refilling,cpuTemp,cpuFreq,storageUsed,time
72,51,29,38,19.31,0,35.78,700.0,1.78,00:00:00
72,52,29,39,19.31,0,35.78,700.0,1.78,00:00:08
71,51,29,39,19.31,0,36.32,700.0,1.78,00:00:17
72,51,29,39,19.31,0,35.24,700.0,1.78,00:00:26
72,51,29,40,19.31,0,35.78,700.0,1.78,00:00:34
72,51,29,39,19.31,0,34.7,700.0,1.78,00:00:43
72,51,29,39,19.31,0,34.7,700.0,1.78,00:00:52
72,51,29,39,19.31,0,34.7,700.0,1.78,00:01:01
72,51,29,39,19.31,0,34.7,700.0,1.78,00:01:11
72,51,29,38,19.31,0,34.7,700.0,1.78,00:01:20
72,51,29,38,19.31,0,34.7,700.0,1.78,00:01:28
72,51,29,38,19.31,0,35.24,700.0,1.78,00:01:37
72,51,29,38,19.31,0,35.78,700.0,1.78,00:01:46
72,51,29,38,19.31,0,35.78,700.0,1.78,00:01:55
72,51,29,37,19.31,0,35.24,700.0,1.78,00:02:03
72,51,29,38,19.31,0,34.7,700.0,1.78,00:02:12
72,51,29,37,19.31,0,34.7,700.0,1.78,00:02:21
72,51,29,37,19.31,0,34.7,700.0,1.78,00:02:30
72,51,29,37,19.31,0,35.24,700.0,1.78,00:02:38
72,51,29,37,19.31,0,35.24,700.0,1.78,00:02:47
72,51,29,36,19.31,0,34.7,700.0,1.78,00:02:56
72,51,30,36,19.31,0,34.7,700.0,1.78,00:03:04
72,51,29,36,19.31,0,34.7,700.0,1.78,00:03:13
72,51,29,36,19.31,0,34.7,700.0,1.78,00:03:22
71,51,29,36,19.31,0,34.7,700.0,1.78,00:03:31
72,51,29,36,19.31,0,34.7,700.0,1.78,00:03:39
72,51,29,36,19.31,0,34.7,700.0,1.78,00:03:50
72,51,29,35,19.31,0,34.7,700.0,1.78,00:03:58
72,51,29,35,19.31,0,34.7,700.0,1.78,00:04:07
72,51,29,35,19.31,0,34.7,700.0,1.78,00:04:16
72,51,29,34,19.31,0,35.24,700.0,1.78,00:04:24
73,51,29,35,19.31,0,34.7,700.0,1.78,00:04:33
72,51,29,34,19.31,0,34.7,700.0,1.78,00:04:42
72,51,29,34,19.31,0,34.7,700.0,1.78,00:04:51
72,51,29,34,19.31,0,34.17,700.0,1.78,00:04:59
72,51,29,33,19.31,0,34.7,700.0,1.78,00:05:08
73,51,29,34,19.31,0,34.7,700.0,1.78,00:05:17
73,51,29,33,19.31,0,34.7,700.0,1.78,00:05:26
73,51,29,33,19.31,0,35.24,700.0,1.78,00:05:34
73,51,29,33,19.31,0,35.24,700.0,1.78,00:05:43
73,51,29,33,19.31,0,34.7,700.0,1.78,00:05:52
73,51,29,33,19.31,0,34.7,700.0,1.78,00:06:00
73,51,29,33,19.31,0,34.7,700.0,1.78,00:06:11
73,51,29,32,19.31,0,34.7,700.0,1.78,00:06:20
73,51,29,33,19.31,0,35.24,700.0,1.78,00:06:28
73,51,31,32,19.31,0,34.7,700.0,1.78,00:06:37
73,51,29,32,19.31,0,34.7,700.0,1.78,00:06:46
73,51,29,32,19.31,0,35.24,700.0,1.78,00:06:55
72,51,29,31,19.31,0,35.24,700.0,1.78,00:07:03
72,51,29,32,19.31,0,34.7,700.0,1.78,00:07:12
72,51,29,32,19.31,0,35.78,700.0,1.78,00:07:21
72,51,30,31,19.31,0,34.7,700.0,1.78,00:07:30
72,51,29,31,19.31,0,34.7,700.0,1.78,00:07:38
72,51,29,30,19.31,0,35.24,700.0,1.78,00:07:48
72,51,29,31,19.31,0,35.24,700.0,1.78,00:07:57
72,51,29,31,19.31,0,34.7,700.0,1.78,00:08:06
72,51,29,30,19.31,0,34.7,700.0,1.78,00:08:15
72,51,29,30,19.31,0,34.7,700.0,1.78,00:08:23
72,51,29,30,19.31,0,35.24,700.0,1.78,00:08:32
72,51,30,29,19.31,0,34.7,700.0,1.78,00:08:41
72,51,29,30,19.31,0,35.24,700.0,1.78,00:08:50
73,51,29,30,19.31,0,35.24,700.0,1.78,00:08:58
72,51,29,29,19.31,0,35.24,700.0,1.78,00:09:07
72,51,29,29,19.31,0,34.7,700.0,1.78,00:09:16
72,51,29,29,19.31,0,34.7,700.0,1.78,00:09:24
72,51,29,29,19.31,0,34.7,700.0,1.78,00:09:33
72,51,29,29,19.31,0,34.7,700.0,1.78,00:09:42
72,51,29,29,19.31,0,34.7,700.0,1.78,00:09:51
72,51,29,29,19.31,0,35.78,700.0,1.78,00:10:01
72,51,29,28,19.31,0,34.7,700.0,1.78,00:10:10
72,51,29,28,19.31,0,35.24,700.0,1.78,00:10:18
72,51,29,28,19.31,0,35.24,700.0,1.78,00:10:27
72,51,29,28,19.31,0,34.7,700.0,1.78,00:10:36
72,51,29,28,19.31,0,35.24,700.0,1.78,00:10:45
72,51,29,28,19.31,0,34.7,700.0,1.78,00:10:53
72,51,29,28,19.31,0,35.24,700.0,1.78,00:11:04
72,51,29,28,19.31,0,35.24,700.0,1.78,00:11:14
72,51,29,27,19.31,0,34.7,700.0,1.78,00:11:24
72,51,29,27,19.31,0,34.7,700.0,1.78,00:11:33
72,51,29,27,19.31,0,35.24,700.0,1.78,00:11:41
72,51,29,27,19.31,0,34.7,700.0,1.78,00:11:50
72,51,29,27,19.31,0,34.7,700.0,1.78,00:11:59
72,51,29,26,19.31,0,34.7,700.0,1.78,00:12:08
72,51,29,26,19.31,0,34.7,700.0,1.78,00:12:16
72,51,29,26,19.31,0,34.7,700.0,1.78,00:12:27
72,51,29,26,19.31,0,34.7,700.0,1.78,00:12:36
72,51,30,25,19.31,0,34.7,700.0,1.78,00:12:44
72,51,29,26,19.31,0,34.7,700.0,1.78,00:12:53
72,51,29,26,19.31,0,34.7,700.0,1.78,00:13:02
72,51,29,27,19.31,0,34.7,700.0,1.78,00:13:10
72,51,29,27,19.31,0,34.7,700.0,1.78,00:13:19
72,51,29,28,19.31,0,34.7,700.0,1.78,00:13:28
72,51,29,28,19.31,0,34.7,700.0,1.78,00:13:37
72,52,29,28,19.31,0,34.7,700.0,1.78,00:13:45
72,51,29,29,19.31,0,34.7,700.0,1.78,00:13:54
72,52,29,29,19.31,0,35.24,700.0,1.78,00:14:03
72,51,29,30,19.31,0,34.7,700.0,1.78,00:14:12
72,52,29,29,19.31,0,34.7,700.0,1.78,00:14:20
72,52,29,29,19.31,0,35.78,700.0,1.78,00:14:29
72,51,28,30,19.31,0,34.7,700.0,1.78,00:14:39
73,52,30,31,19.31,0,34.7,700.0,1.78,00:14:48
72,51,29,28,19.31,0,35.24,700.0,1.78,00:14:57
72,51,29,31,19.31,0,34.7,700.0,1.78,00:15:05
72,51,29,32,19.31,0,35.24,700.0,1.78,00:15:14
72,51,29,32,19.31,0,35.24,700.0,1.78,00:15:23
72,52,29,33,19.31,0,34.7,700.0,1.78,00:15:32
73,51,29,33,19.31,0,34.7,700.0,1.78,00:15:42
73,51,29,33,19.31,0,34.7,700.0,1.78,00:15:51
73,51,29,34,19.31,0,35.24,700.0,1.78,00:16:00
73,51,29,34,19.31,0,34.7,700.0,1.78,00:16:08
72,51,29,34,19.31,0,34.7,700.0,1.78,00:16:17
72,51,29,35,19.31,0,34.7,700.0,1.78,00:16:26
72,51,29,35,19.31,0,34.7,700.0,1.78,00:16:34
72,51,29,36,19.31,0,34.7,700.0,1.78,00:16:43
72,51,29,35,19.31,0,35.24,700.0,1.78,00:16:52
72,51,29,36,19.31,0,34.7,700.0,1.78,00:17:01
72,51,29,36,19.31,0,34.7,700.0,1.78,00:17:09
72,51,29,37,19.31,0,34.7,700.0,1.78,00:17:18
72,51,29,37,19.31,0,34.7,700.0,1.78,00:17:27
72,51,29,37,19.31,0,34.7,700.0,1.78,00:17:35
72,51,30,38,19.31,0,34.7,700.0,1.78,00:17:44
72,51,29,38,19.31,0,35.24,700.0,1.78,00:17:53
71,51,29,38,19.31,0,34.7,700.0,1.78,00:18:02
72,51,29,39,19.31,0,34.7,700.0,1.78,00:18:10
72,51,28,39,19.31,0,34.7,700.0,1.78,00:18:19
71,51,29,39,19.31,0,34.7,700.0,1.78,00:18:28
71,51,29,40,19.31,0,34.7,700.0,1.78,00:18:36
72,51,29,40,19.31,0,34.7,700.0,1.78,00:18:47
71,51,29,40,19.31,0,34.7,700.0,1.78,00:18:56
72,52,29,39,19.31,0,34.7,700.0,1.78,00:19:04
72,51,29,38,19.31,0,34.7,700.0,1.78,00:19:13
72,51,29,38,19.31,0,34.7,700.0,1.78,00:19:22
71,51,28,38,19.31,0,34.7,700.0,1.78,00:19:31
72,51,28,38,19.31,0,34.7,700.0,1.78,00:19:39
72,51,29,38,19.31,0,34.7,700.0,1.78,00:19:48
72,52,29,38,19.31,0,34.7,700.0,1.78,00:19:57
72,51,29,38,19.31,0,34.7,700.0,1.78,00:20:06
72,51,29,38,19.31,0,35.24,700.0,1.78,00:20:14
72,51,29,37,19.31,0,34.7,700.0,1.78,00:20:23
72,51,29,37,19.31,0,35.24,700.0,1.78,00:20:32
72,51,28,36,19.31,0,34.7,700.0,1.78,00:20:40
72,51,29,37,19.31,0,35.24,700.0,1.78,00:20:49
72,51,29,36,19.31,0,34.7,700.0,1.78,00:20:58
72,51,29,36,19.31,0,35.24,700.0,1.78,00:21:07
72,51,29,36,19.31,0,34.7,700.0,1.78,00:21:15
72,51,28,36,19.31,0,34.7,700.0,1.78,00:21:24
72,51,29,36,19.31,0,34.7,700.0,1.78,00:21:33
72,52,29,36,19.31,0,34.7,700.0,1.78,00:21:41
72,51,29,35,19.31,0,34.7,700.0,1.78,00:21:50
72,51,29,35,19.25,0,34.7,700.0,1.78,00:22:01
72,51,29,35,19.31,0,35.24,700.0,1.78,00:22:11
72,51,29,35,19.31,0,34.7,700.0,1.78,00:22:20
72,51,29,35,19.31,0,35.24,700.0,1.78,00:22:28
72,51,29,35,19.31,0,34.7,700.0,1.78,00:22:37
72,51,29,34,19.31,0,34.7,700.0,1.78,00:22:46
72,51,29,34,19.31,0,35.78,700.0,1.78,00:22:56
72,51,29,34,19.31,0,34.7,700.0,1.78,00:23:05
73,51,29,34,19.31,0,34.7,700.0,1.78,00:23:14
73,51,29,34,19.31,0,34.7,700.0,1.78,00:23:22
