pondLevel,nexusInnerLevel,nexusOuterLevel,tubLevel,waterTemp,waterState,cpuTemp,cpuFreq,storageUsed,time
72,52,32,47,19.94,1,35.78,700.0,2.0,00:00:07
71,52,32,47,19.94,1,35.78,700.0,2.0,00:00:16
71,52,32,47,19.94,1,35.78,700.0,2.0,00:00:27
71,52,31,47,19.94,1,35.78,700.0,2.0,00:00:35
71,52,31,47,19.94,1,36.86,700.0,2.0,00:00:44
72,52,31,47,19.94,1,35.78,700.0,2.0,00:00:53
72,52,31,47,19.94,1,35.78,700.0,2.0,00:01:02
71,52,31,46,19.94,1,35.78,700.0,2.0,00:01:10
71,52,31,46,19.94,1,35.78,700.0,2.0,00:01:19
71,52,31,47,19.88,1,35.78,700.0,2.0,00:01:28
71,52,31,47,19.94,1,35.78,700.0,2.0,00:01:37
71,52,31,47,19.94,1,36.32,700.0,2.0,00:01:45
71,52,31,46,19.94,1,35.78,700.0,2.0,00:01:54
71,52,31,47,19.94,1,35.78,700.0,2.0,00:02:03
71,52,31,47,19.94,1,35.78,700.0,2.0,00:02:11
71,53,31,47,19.94,1,35.78,700.0,2.0,00:02:20
71,52,31,47,19.94,1,36.32,700.0,2.0,00:02:29
71,52,31,47,19.94,1,35.78,700.0,2.0,00:02:38
71,53,31,47,19.94,1,35.78,700.0,2.0,00:02:46
71,52,31,47,19.94,1,35.78,700.0,2.0,00:02:55
71,53,31,47,19.88,1,35.78,700.0,2.0,00:03:04
71,52,32,47,19.88,1,35.78,700.0,2.0,00:03:12
71,52,31,47,19.94,1,35.24,700.0,2.0,00:03:21
71,53,32,47,19.94,1,35.78,700.0,2.0,00:03:30
71,53,32,47,19.94,1,35.78,700.0,2.0,00:03:39
71,53,31,47,19.94,1,35.78,700.0,2.0,00:03:49
71,52,31,47,19.94,1,35.78,700.0,2.0,00:03:58
71,52,32,47,19.88,1,35.78,700.0,2.0,00:04:06
71,53,32,47,19.94,1,35.78,700.0,2.0,00:04:15
71,53,31,47,19.94,1,35.78,700.0,2.0,00:04:24
71,53,32,47,19.94,1,35.78,700.0,2.0,00:04:32
71,53,31,47,19.88,1,35.78,700.0,2.0,00:04:41
71,53,31,47,19.94,1,35.78,700.0,2.0,00:04:50
71,52,31,47,19.94,1,35.78,700.0,2.0,00:04:59
71,53,31,47,19.94,1,35.78,700.0,2.0,00:05:07
71,53,31,47,19.88,1,35.78,700.0,2.0,00:05:16
71,53,31,47,19.94,1,35.78,700.0,2.0,00:05:25
71,53,30,47,19.94,1,35.78,700.0,2.0,00:05:33
71,53,31,47,19.88,1,35.78,700.0,2.0,00:05:42
71,52,31,47,19.94,1,35.78,700.0,2.0,00:05:51
71,53,31,47,19.94,1,35.78,700.0,2.0,00:06:01
71,53,31,47,19.94,1,35.78,700.0,2.0,00:06:12
71,53,31,47,19.88,1,36.86,700.0,2.0,00:06:22
71,53,31,47,19.94,1,35.78,700.0,2.0,00:06:32
