pondLevel,nexusInnerLevel,nexusOuterLevel,tubLevel,waterTemp,refilling,cpuTemp,cpuFreq,storageUsed,time
70,59,33,38,19.0,0,34.7,700.0,1.65,00:00:03
70,59,33,38,19.0,0,34.7,700.0,1.65,00:00:11
70,59,33,38,19.0,0,34.7,700.0,1.65,00:00:20
70,59,33,38,19.0,0,35.24,700.0,1.65,00:00:29
70,59,33,38,19.0,0,35.78,700.0,1.65,00:00:39
70,59,33,37,19.0,0,35.24,700.0,1.65,00:00:48
70,59,33,39,19.0,0,34.7,700.0,1.65,00:00:57
70,59,32,37,19.0,0,35.24,700.0,1.65,00:01:05
69,59,33,37,19.0,0,34.7,700.0,1.65,00:01:14
69,59,33,38,19.0,0,35.24,700.0,1.65,00:01:23
70,59,33,37,19.0,0,34.7,700.0,1.65,00:01:31
70,59,33,37,19.0,0,34.7,700.0,1.65,00:01:40
70,59,33,38,19.0,0,34.17,700.0,1.65,00:01:49
70,59,32,37,19.0,0,34.7,700.0,1.65,00:01:58
70,59,33,37,19.0,0,34.7,700.0,1.65,00:02:06
70,60,33,38,19.0,0,34.7,700.0,1.65,00:02:15
70,59,33,37,19.0,0,35.24,700.0,1.65,00:02:24
69,59,33,38,19.0,0,34.7,700.0,1.65,00:02:33
70,59,33,37,19.0,0,34.7,700.0,1.65,00:02:41
70,60,33,38,19.0,0,34.7,700.0,1.65,00:02:50
70,60,33,38,19.0,0,34.7,700.0,1.65,00:02:59
70,59,33,37,19.0,0,34.7,700.0,1.65,00:03:07
70,59,33,38,19.0,0,35.24,700.0,1.65,00:03:18
69,59,33,38,19.0,0,34.7,700.0,1.65,00:03:27
70,59,33,38,19.0,0,34.7,700.0,1.65,00:03:35
70,59,32,38,19.0,0,34.7,700.0,1.65,00:03:44
70,59,33,37,19.0,0,34.7,700.0,1.65,00:03:53
70,59,33,37,19.0,0,34.7,700.0,1.65,00:04:02
70,59,32,38,19.0,0,34.7,700.0,1.65,00:04:10
70,59,32,38,19.0,0,34.17,700.0,1.65,00:04:19
70,59,33,38,19.0,0,35.24,700.0,1.65,00:04:30
70,59,33,38,19.0,0,34.7,700.0,1.65,00:04:38
70,59,32,38,19.0,0,34.7,700.0,1.65,00:04:47
70,59,32,37,19.0,0,34.7,700.0,1.65,00:04:56
70,59,33,37,19.0,0,34.7,700.0,1.65,00:05:05
70,59,32,38,19.0,0,34.7,800.0,1.65,00:05:13
70,59,33,37,19.0,0,34.7,700.0,1.65,00:05:22
70,59,33,37,19.0,0,35.24,700.0,1.65,00:05:32
70,59,32,38,19.0,0,35.24,700.0,1.65,00:05:41
69,59,33,38,19.0,0,34.17,700.0,1.65,00:05:50
69,59,33,38,19.0,0,34.7,700.0,1.65,00:05:58
70,59,33,38,19.0,0,34.7,700.0,1.65,00:06:07
70,59,32,38,19.0,0,34.7,700.0,1.65,00:06:16
70,59,33,37,19.0,0,34.7,700.0,1.65,00:06:25
70,59,33,38,19.0,0,34.7,700.0,1.65,00:06:33
70,59,33,38,19.0,0,34.7,700.0,1.65,00:06:42
70,59,32,38,19.0,0,34.7,700.0,1.65,00:06:51
70,59,32,37,19.0,0,34.7,700.0,1.65,00:06:59
69,59,33,38,19.0,0,34.7,700.0,1.65,00:07:08
70,59,33,38,19.0,0,34.7,700.0,1.65,00:07:17
70,59,32,37,19.0,0,35.24,700.0,1.65,00:07:27
70,59,33,38,19.0,0,34.7,700.0,1.65,00:07:36
69,59,32,37,19.0,0,34.7,700.0,1.65,00:07:45
70,59,32,38,19.0,0,34.7,700.0,1.65,00:07:53
69,59,32,37,19.0,0,34.17,700.0,1.65,00:08:02
70,59,33,37,19.0,0,34.7,700.0,1.65,00:08:11
70,59,32,38,19.0,0,34.17,700.0,1.65,00:08:20
70,59,33,37,19.0,0,34.7,700.0,1.65,00:08:28
70,59,32,38,19.0,0,34.7,700.0,1.65,00:08:37
70,59,32,38,19.0,0,34.7,700.0,1.65,00:08:46
70,59,33,38,19.0,0,34.7,700.0,1.65,00:08:55
70,59,33,38,19.0,0,34.7,700.0,1.65,00:09:03
70,59,33,37,19.0,0,34.17,700.0,1.65,00:09:12
70,59,32,38,19.0,0,34.17,700.0,1.65,00:09:21
69,59,33,38,19.0,0,34.7,700.0,1.65,00:09:29
70,59,32,37,19.0,0,34.7,700.0,1.65,00:09:38
70,59,33,38,19.0,0,34.7,700.0,1.65,00:09:47
70,59,32,38,19.0,0,34.7,700.0,1.65,00:09:56
70,59,32,37,19.0,0,34.7,700.0,1.65,00:10:04
70,59,33,38,19.0,0,34.7,700.0,1.65,00:10:15
70,59,33,37,19.0,0,34.7,700.0,1.65,00:10:24
70,59,33,37,19.0,0,33.63,700.0,1.65,00:10:32
70,59,32,38,19.0,0,34.7,700.0,1.65,00:10:41
70,59,32,38,19.0,0,34.7,700.0,1.65,00:10:52
70,59,32,37,19.0,0,34.7,700.0,1.65,00:11:00
70,59,32,37,19.0,0,34.7,700.0,1.65,00:11:09
69,59,33,38,18.94,0,34.7,700.0,1.65,00:11:18
70,59,32,38,19.0,0,34.7,700.0,1.65,00:11:27
70,59,32,38,19.0,0,34.17,700.0,1.65,00:11:35
70,59,32,38,19.0,0,34.7,700.0,1.65,00:11:44
70,59,32,38,19.0,0,34.7,700.0,1.65,00:11:53
70,59,32,37,19.0,0,34.17,700.0,1.65,00:12:01
70,59,32,37,18.94,0,34.7,700.0,1.65,00:12:10
70,59,32,37,19.0,0,34.7,700.0,1.65,00:12:19
70,59,32,37,19.0,0,34.17,700.0,1.65,00:12:28
70,59,32,37,19.0,0,34.7,700.0,1.65,00:12:36
70,59,32,38,19.0,0,34.17,700.0,1.65,00:12:45
69,59,32,38,19.0,0,34.17,700.0,1.65,00:12:54
70,59,32,38,18.94,0,34.7,700.0,1.65,00:13:02
70,59,32,37,19.0,0,34.17,700.0,1.65,00:13:11
70,59,32,38,19.0,0,34.17,700.0,1.65,00:13:20
70,59,32,38,19.0,0,34.7,700.0,1.65,00:13:29
70,59,31,37,19.0,0,34.7,700.0,1.65,00:13:37
70,59,31,38,19.0,0,34.7,700.0,1.65,00:13:46
70,59,31,37,18.94,0,34.7,700.0,1.65,00:13:55
70,59,32,37,18.94,0,34.7,700.0,1.65,00:14:03
70,59,31,38,18.94,0,34.17,700.0,1.65,00:14:12
70,59,31,37,18.94,0,34.17,700.0,1.65,00:14:21
70,59,31,37,18.94,0,34.7,700.0,1.65,00:14:30
70,60,30,37,19.0,0,34.7,700.0,1.65,00:14:38
70,59,30,37,19.0,0,34.7,700.0,1.65,00:14:47
69,59,31,38,19.0,0,34.7,700.0,1.65,00:14:56
70,59,31,38,19.0,0,34.7,700.0,1.65,00:15:05
69,59,31,38,18.94,0,34.7,700.0,1.65,00:15:13
69,59,31,37,19.0,0,34.7,700.0,1.65,00:15:22
70,59,30,37,18.94,0,34.17,700.0,1.65,00:15:31
70,59,31,38,19.0,0,34.7,700.0,1.65,00:15:39
70,59,30,38,19.0,0,33.63,700.0,1.65,00:15:48
70,59,30,38,19.0,0,33.63,700.0,1.65,00:15:57
70,59,29,37,19.0,0,33.63,700.0,1.65,00:16:08
70,59,30,37,19.0,0,34.17,700.0,1.65,00:16:16
70,59,28,38,18.94,0,34.17,700.0,1.65,00:16:25
70,59,14,37,18.94,0,34.17,700.0,1.65,00:16:34
70,59,15,38,18.94,0,34.17,700.0,1.65,00:16:42
70,59,16,37,18.94,0,34.17,700.0,1.65,00:16:51
70,59,26,38,18.94,0,34.17,700.0,1.65,00:17:00
70,59,30,38,18.94,0,34.17,700.0,1.65,00:17:09
70,59,30,38,18.94,0,34.7,700.0,1.65,00:17:19
70,59,30,38,18.94,0,34.17,700.0,1.65,00:17:30
70,59,15,38,19.0,0,34.17,700.0,1.65,00:17:38
70,59,15,38,18.94,0,34.17,700.0,1.65,00:17:47
70,59,31,38,18.94,0,34.17,700.0,1.65,00:17:56
70,59,30,38,18.94,0,34.17,700.0,1.65,00:18:05
70,59,30,37,18.94,0,34.17,700.0,1.65,00:18:13
70,59,30,37,18.94,0,34.17,700.0,1.65,00:18:22
70,59,31,38,18.94,0,34.7,700.0,1.65,00:18:31
70,59,31,38,18.94,0,34.17,700.0,1.65,00:18:39
70,59,30,38,18.94,0,33.63,700.0,1.65,00:18:48
70,59,31,38,18.94,0,34.7,700.0,1.65,00:18:57
70,59,30,38,18.94,0,34.17,700.0,1.65,00:19:06
70,59,30,38,18.94,0,34.17,700.0,1.65,00:19:14
70,59,30,38,18.94,0,34.17,700.0,1.65,00:19:23
70,59,31,37,18.94,0,34.17,700.0,1.65,00:19:34
70,59,31,38,18.94,0,34.7,700.0,1.65,00:19:42
70,59,31,38,18.94,0,34.7,700.0,1.65,00:19:51
70,59,31,37,18.94,0,34.17,700.0,1.65,00:20:02
70,59,31,37,18.94,0,34.7,700.0,1.65,00:20:10
70,59,32,37,18.94,0,34.17,700.0,1.65,00:20:21
70,59,31,38,18.94,0,34.17,700.0,1.65,00:20:30
70,59,31,37,18.94,0,34.17,700.0,1.65,00:20:38
70,59,30,38,18.94,0,34.17,700.0,1.65,00:20:47
70,59,30,38,18.94,0,34.7,700.0,1.65,00:20:56
70,59,31,38,18.94,0,34.7,700.0,1.65,00:21:05
70,59,31,38,18.94,0,34.17,700.0,1.65,00:21:13
69,59,31,38,18.94,0,34.17,700.0,1.65,00:21:24
70,59,31,38,18.94,0,34.7,700.0,1.65,00:21:32
70,59,32,37,18.94,0,34.7,700.0,1.65,00:21:43
70,59,32,37,18.94,0,34.7,700.0,1.65,00:21:55
70,59,32,37,18.94,0,34.7,700.0,1.65,00:22:04
69,59,32,38,18.94,0,35.24,700.0,1.65,00:22:12
